,Symbol,Date,Close,lr_pb_10N_15d,lr_pb_10N_30d,lr_pb_10N_7d,lr_pb_10P_15d,lr_pb_10P_30d,lr_pb_10P_7d,lr_pb_15N_15d,lr_pb_15N_30d,lr_pb_15N_7d,lr_pb_15P_15d,lr_pb_15P_30d,lr_pb_15P_7d,lr_pb_20N_15d,lr_pb_20N_30d,lr_pb_20N_7d,lr_pb_20P_15d,lr_pb_20P_30d,lr_pb_20P_7d,lr_pb_25N_15d,lr_pb_25N_30d,lr_pb_25N_7d,lr_pb_25P_15d,lr_pb_25P_30d,lr_pb_25P_7d,rf_pb_10N_15d,rf_pb_10N_30d,rf_pb_10N_7d,rf_pb_10P_15d,rf_pb_10P_30d,rf_pb_10P_7d,rf_pb_15N_15d,rf_pb_15N_30d,rf_pb_15N_7d,rf_pb_15P_15d,rf_pb_15P_30d,rf_pb_15P_7d,rf_pb_20N_15d,rf_pb_20N_30d,rf_pb_20N_7d,rf_pb_20P_15d,rf_pb_20P_30d,rf_pb_20P_7d,rf_pb_25N_15d,rf_pb_25N_30d,rf_pb_25N_7d,rf_pb_25P_15d,rf_pb_25P_30d,rf_pb_25P_7d,Xv_pb_10N_15d,Xv_pb_10N_30d,Xv_pb_10N_7d,Xv_pb_10P_15d,Xv_pb_10P_30d,Xv_pb_10P_7d,Xv_pb_15N_15d,Xv_pb_15N_30d,Xv_pb_15N_7d,Xv_pb_15P_15d,Xv_pb_15P_30d,Xv_pb_15P_7d,Xv_pb_20N_15d,Xv_pb_20N_30d,Xv_pb_20N_7d,Xv_pb_20P_15d,Xv_pb_20P_30d,Xv_pb_20P_7d,Xv_pb_25N_15d,Xv_pb_25N_30d,Xv_pb_25N_7d,Xv_pb_25P_15d,Xv_pb_25P_30d,Xv_pb_25P_7d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
4754,ETH-USD,2024-06-04,3864.260986328125,0.28838763586596944,0.49098858368582926,0.06339403702468605,0.4982870180220788,0.730129054828015,0.7180051924428904,0.29818143343201514,0.5897314357484649,0.2953328125934508,0.6586577771557229,0.7807322391249475,0.7192235026675285,0.6411588892632422,0.4801851975708691,0.21654587560121322,0.6699577976429584,0.7000429134598221,0.6631870153305934,0.5077211921847062,0.5775640892822599,0.30688115570210756,0.8663285045454641,0.889989600654491,0.7377222143635197,0.38,0.3,0.37,0.57,0.75,0.72,0.23,0.25,0.5,0.68,0.84,0.63,0.43,0.31,0.5,0.66,0.65,0.77,0.54,0.44,0.65,0.73,0.79,0.63,0.27004254,0.10461146,0.39795646,0.41533932,0.41676465,0.9896108,0.9363088,0.014590289,0.83759344,0.9473857,0.930523,0.9052966,0.7258017,0.9061752,0.7672431,0.92108333,0.70977944,0.9919956,0.9236173,0.8745953,0.97663707,0.92811865,0.8433137,0.7099637,0.7491447272523231,0.7160908061965567,0.7689229561645943,0.428097085683786,0.5226972953818225,0.4993317315712507
2347,BTC-USD,2024-06-04,71082.8203125,0.42279992246395615,0.1999743592652798,0.49385767792124535,0.38091957693782946,0.7002363546879674,0.2737126780524751,0.3379135241849593,0.12816175036906854,0.33925021887938395,0.10368321611366746,0.6182746854779616,0.07317217234964396,0.21554762684624723,0.3247125916369231,0.05792443569698211,0.1308741632377597,0.6221076275071126,0.01963198217320611,0.12830436260238412,0.23458041864172446,0.025190807390695152,0.019563213228450275,0.5626272143925525,0.006795299559625756,0.33,0.36,0.34,0.61,0.75,0.71,0.22,0.24,0.52,0.69,0.73,0.61,0.42,0.33,0.51,0.67,0.66,0.72,0.52,0.46,0.6,0.72,0.75,0.6,0.17763612,0.072575465,0.22057337,0.84026825,0.4836131,0.99593073,0.65560097,0.016744561,0.9051937,0.95666164,0.95654196,0.85215443,0.59321535,0.7893468,0.6122415,0.94469756,0.80451727,0.9964593,0.9636324,0.783343,0.88996035,0.9526673,0.58279014,0.8059042,0.6937256505282224,0.6279069477644704,0.5878016952324254,0.341064788715956,0.42728022484482997,0.4733347094983888
6332,SOL-USD,2024-06-05,170.01622009277344,0.5564729115622402,0.5938468267187729,0.4105124288253139,0.7075766287348876,0.5196810783402349,0.7511247621443494,0.5724392620936926,0.8109118627334301,0.616452204381697,0.6888321251631592,0.586216256713804,0.561881120831736,0.6766314371345895,0.5551882483585618,0.8287268229686853,0.6939717820200799,0.6758874502837441,0.5043527514714209,0.6644843310807895,0.5288054781069772,0.5847084083358425,0.5115926717206327,0.8548417982021435,0.6061698304855379,0.36,0.33,0.36,0.59,0.76,0.66,0.28,0.22,0.59,0.71,0.81,0.62,0.46,0.34,0.52,0.66,0.72,0.77,0.6,0.45,0.65,0.74,0.79,0.59,0.37664604,0.16333586,0.4946167,0.35611656,0.37306526,0.9956884,0.8878712,0.017052293,0.89874053,0.92502046,0.9265944,0.88656867,0.7147679,0.8844524,0.88681394,0.90944284,0.76640433,0.9887997,0.96403295,0.9049307,0.97853607,0.9193246,0.8128218,0.6460113,0.7242666589191138,0.7051608686116914,0.7224533366884912,0.4582016429110154,0.5893032266221797,0.647173763605149
4755,ETH-USD,2024-06-05,3811.60595703125,0.3088439373661585,0.5003932523582263,0.06168842759181645,0.4955852226592685,0.7275993558202215,0.7165887522240317,0.3215073457804013,0.6023283543265284,0.30962111499625505,0.6524540510095683,0.7818787241900252,0.7116073869048354,0.6749820992914316,0.5077912295999877,0.23369629972423678,0.6601098572623867,0.7038111929272814,0.6589812673682917,0.5299674199438819,0.6031800851620691,0.31710121913424744,0.8606728146144431,0.8899134797983036,0.7229786953545922,0.38,0.3,0.37,0.57,0.75,0.72,0.23,0.25,0.5,0.68,0.84,0.63,0.43,0.31,0.5,0.66,0.65,0.77,0.55,0.44,0.65,0.73,0.79,0.63,0.27004254,0.10461146,0.39795646,0.41533932,0.41676465,0.9896108,0.9363088,0.014590289,0.83759344,0.9473857,0.930523,0.9052966,0.7258017,0.9061752,0.7672431,0.92108333,0.70977944,0.9919956,0.9236173,0.8745953,0.97663707,0.92811865,0.8433137,0.7099637,0.7492816758023872,0.7144769288029316,0.7669267632873522,0.4326213840873233,0.5303775565618166,0.5022122796250135
2348,BTC-USD,2024-06-05,70757.1640625,0.3919701008906512,0.17931990555189153,0.45548167982329163,0.39924587206705725,0.7800227997106647,0.2992052430205301,0.3004483996930165,0.1181409430584845,0.2961596126742379,0.12691318074107616,0.6959415115609268,0.09233349559016454,0.19135830500761916,0.30260555167446934,0.042993349713239835,0.1597803072730599,0.671338835808675,0.02292899496188884,0.10655021392727106,0.20389607134377385,0.020221163365976052,0.02964290564510797,0.6150229822965206,0.007418466473446342,0.33,0.36,0.34,0.61,0.75,0.71,0.22,0.24,0.52,0.69,0.73,0.61,0.42,0.33,0.51,0.67,0.66,0.72,0.52,0.46,0.6,0.72,0.75,0.6,0.17763612,0.072575465,0.22057337,0.84026825,0.4836131,0.99593073,0.65560097,0.016744561,0.9051937,0.95666164,0.95654196,0.85215443,0.59321535,0.7893468,0.6122415,0.94469756,0.80451727,0.9964593,0.9636324,0.783343,0.88996035,0.9526673,0.58279014,0.8059042,0.7090602010692615,0.633179063525528,0.5911808002872727,0.3359909095229251,0.41967063811893524,0.4653429588882484
6333,SOL-USD,2024-06-06,162.50704956054688,0.578479864995069,0.5885916570581353,0.4490466231336934,0.5999521374926876,0.5668401503364292,0.7609516947465595,0.5586660038409023,0.7828705064075927,0.6424442557372723,0.5022893723329508,0.5767836008770624,0.48345990254257987,0.6205282501875182,0.5274552283805426,0.7741703778647205,0.6338315003882676,0.6544890740928674,0.4723221753972625,0.5638803216248758,0.6932572488664586,0.6689566570999294,0.4580741534272321,0.7598082837329271,0.37634945639012374,0.37,0.33,0.38,0.56,0.8,0.7,0.25,0.21,0.61,0.68,0.8,0.61,0.42,0.33,0.57,0.65,0.72,0.76,0.55,0.47,0.66,0.74,0.81,0.58,0.40530947,0.16333586,0.52011347,0.28088626,0.46807125,0.9936466,0.8695363,0.016939955,0.85823417,0.9176412,0.9128242,0.8892223,0.7749785,0.8115462,0.88220644,0.92108333,0.7703073,0.991869,0.9877314,0.9049307,0.97647846,0.8660008,0.7853033,0.6668402,0.7300936793000836,0.6606206186169123,0.7018355420775346,0.45816068310711955,0.5774329470970241,0.6612837554812359
4756,ETH-USD,2024-06-06,3678.629150390625,0.3544734345960146,0.5687269167295181,0.05919839109742095,0.4330956208843998,0.6525873462525466,0.6699684282028006,0.3717206787482898,0.6661560680214456,0.3000115121614481,0.573888714731869,0.7307931228735713,0.686187511877795,0.7297208708754117,0.6315548285419175,0.3529752843776663,0.6348226351277733,0.6286225414623586,0.4779868806043736,0.7141821129085947,0.5961453720755708,0.28653494726029577,0.8764295862605614,0.8719848191014293,0.6949468768143963,0.38,0.32,0.36,0.57,0.74,0.7,0.26,0.26,0.5,0.67,0.83,0.62,0.46,0.32,0.45,0.66,0.66,0.76,0.58,0.45,0.63,0.72,0.77,0.63,0.38316515,0.12120021,0.4177652,0.35611656,0.3575249,0.9896108,0.9386598,0.017052293,0.83759344,0.9473857,0.930523,0.876115,0.7058173,0.9146322,0.7752015,0.90944284,0.76640433,0.9887997,0.92909414,0.8745953,0.97663707,0.9312526,0.8433137,0.7099637,0.7330965294046823,0.6967964939234012,0.7401071484873889,0.45473143421678425,0.5698207197266405,0.5027973494041751
2349,BTC-USD,2024-06-06,69342.5859375,0.4737929732609699,0.2616975244817929,0.4309754253871356,0.328497548279316,0.723295583198836,0.23920691361138963,0.36636997583269154,0.15406665076242237,0.254617263601647,0.10738262687276158,0.6387904677588441,0.09951578465424106,0.2206054713788299,0.428275217883001,0.05972714692767778,0.15385562847076167,0.5708637339845685,0.014057275902430708,0.19342314397680654,0.19450123313135084,0.015012418239233794,0.04802362848452696,0.5516139693195217,0.005959408021956378,0.34,0.38,0.34,0.61,0.74,0.68,0.25,0.25,0.52,0.68,0.73,0.61,0.44,0.34,0.48,0.68,0.66,0.72,0.57,0.47,0.57,0.71,0.73,0.6,0.187775,0.072575465,0.23499908,0.8376247,0.46190506,0.99593073,0.68107253,0.019562857,0.9051937,0.95666164,0.95654196,0.81003386,0.56930184,0.8166569,0.72649676,0.95111567,0.84665143,0.99661887,0.96634454,0.8311066,0.88996035,0.954783,0.58279014,0.8059042,0.6916709239525115,0.6279688815985267,0.5803443759401192,0.3620384895117251,0.4484407880675001,0.4666720262464496
6334,SOL-USD,2024-06-07,157.96890258789062,0.6800048676359319,0.4658258439117974,0.5362850613127411,0.506291159419625,0.6323803826671264,0.7725063521436469,0.624734581618987,0.7343426656047467,0.7123820532651779,0.31727051309127496,0.5407441604469989,0.45576579758540087,0.6556682835311781,0.4796572070678157,0.7480696882669461,0.5250717210470416,0.599678813901808,0.42443035940817025,0.6568212336337206,0.7670242353439994,0.695888035446648,0.3806905885467658,0.560691192513114,0.26671424645756403,0.37,0.35,0.38,0.56,0.77,0.69,0.25,0.23,0.6,0.68,0.72,0.61,0.42,0.33,0.56,0.64,0.68,0.76,0.54,0.49,0.65,0.73,0.76,0.57,0.36134624,0.19659975,0.53919053,0.32178482,0.4277986,0.99565744,0.8295452,0.016939955,0.8606994,0.93607616,0.9211764,0.8809348,0.6210122,0.8115462,0.88220644,0.92108333,0.6319002,0.9916857,0.9877314,0.86635,0.97647846,0.9107808,0.5242931,0.6752976,0.656948358241978,0.6377847687710501,0.6876178035725595,0.4550953320850419,0.574321359186025,0.6735368438796242
4757,ETH-USD,2024-06-07,3680.949951171875,0.3885296263409511,0.5702498870285886,0.055688721438517455,0.43958771224808,0.6758906573139416,0.6754213795809859,0.41096239706594256,0.6780791981509823,0.31824340818513236,0.5789714536012308,0.7542269705818392,0.6827100884321117,0.7704786053396921,0.6698935218403217,0.38161391348217544,0.6325750193625197,0.6543285159656801,0.47596438238490607,0.7317506849764066,0.6259535796765197,0.29366758358255524,0.8766873566215,0.8798448126723827,0.6680206953786401,0.38,0.33,0.36,0.57,0.74,0.7,0.26,0.26,0.5,0.67,0.83,0.62,0.46,0.32,0.45,0.66,0.66,0.76,0.58,0.45,0.63,0.72,0.77,0.63,0.38316515,0.12120021,0.4177652,0.35611656,0.3575249,0.9896108,0.9386598,0.017052293,0.83759344,0.9473857,0.930523,0.876115,0.7058173,0.9146322,0.7752015,0.90944284,0.76640433,0.9887997,0.92909414,0.8745953,0.97663707,0.9312526,0.8433137,0.7099637,0.7378660263034609,0.6974002266339305,0.7381532344197947,0.46060461260295726,0.5787057177073518,0.5064239606592481
2350,BTC-USD,2024-06-07,69305.7734375,0.24871694644743467,0.31463215329566185,0.13773382949390556,0.34932464242496725,0.5119566730950388,0.26355918851395943,0.22806881550470648,0.26998953213685517,0.12424888117077174,0.2832589415782962,0.5821342479792425,0.18829616823742604,0.12019059704291742,0.47154391477010665,0.08329175421382087,0.32796125266603254,0.36777860955397584,0.036226270535987676,0.1235893256555583,0.18833220663048678,0.009029021699641164,0.1804350408359746,0.6453124672230467,0.03827402814095611,0.34,0.35,0.35,0.61,0.77,0.67,0.25,0.24,0.53,0.68,0.81,0.63,0.45,0.34,0.49,0.67,0.71,0.73,0.57,0.45,0.58,0.72,0.79,0.61,0.24697542,0.05876121,0.22151099,0.80940855,0.42706844,0.99522394,0.80529165,0.019562857,0.9034275,0.94380695,0.96102834,0.88833547,0.6871748,0.8166569,0.72649676,0.95111567,0.9151534,0.9967456,0.96634454,0.87843335,0.898802,0.9334908,0.8225664,0.79984033,0.7165693610834027,0.655707355783073,0.6009667639638983,0.3709747800343649,0.44147269757618735,0.43631854504304335
6335,SOL-USD,2024-06-08,162.08360290527344,0.6800048676359318,0.4658258439117974,0.5362850613127411,0.5062911594196251,0.6323803826671264,0.7725063521436469,0.624734581618987,0.7343426656047467,0.7123820532651779,0.317270513091275,0.540744160446999,0.45576579758540087,0.655668283531178,0.4796572070678157,0.7480696882669461,0.5250717210470417,0.5996788139018081,0.42443035940817025,0.6568212336337206,0.7670242353439993,0.695888035446648,0.3806905885467658,0.560691192513114,0.26671424645756403,0.37,0.35,0.38,0.56,0.77,0.69,0.25,0.23,0.6,0.68,0.72,0.61,0.42,0.33,0.56,0.64,0.68,0.76,0.54,0.49,0.65,0.73,0.76,0.57,0.36134624,0.19659975,0.53919053,0.32178482,0.4277986,0.99565744,0.8295452,0.016939955,0.8606994,0.93607616,0.9211764,0.8809348,0.6210122,0.8115462,0.88220644,0.92108333,0.6319002,0.9916857,0.9877314,0.86635,0.97647846,0.9107808,0.5242931,0.6752976,0.656948358241978,0.6377847687710502,0.6876178035725595,0.4550953320850419,0.574321359186025,0.6735368438796242
4758,ETH-USD,2024-06-08,3705.90380859375,0.43799419657559996,0.4952080448678534,0.06880836867312305,0.38444888973718516,0.7081561821207015,0.6857421246940318,0.43352555402481163,0.6397541140121311,0.3526077122316403,0.46657523112057275,0.731960226454289,0.6734257147579312,0.7711919767724005,0.6273289025212535,0.3467495574837242,0.5734742133339757,0.6150705510442098,0.452066710752733,0.7680585264336156,0.6655309992985354,0.30383532811573655,0.8581064079156852,0.8069822056007191,0.6103694685009312,0.36,0.34,0.36,0.58,0.73,0.7,0.26,0.28,0.5,0.68,0.8,0.63,0.46,0.32,0.44,0.66,0.65,0.73,0.62,0.45,0.63,0.72,0.77,0.61,0.4119968,0.12120021,0.4177652,0.28088626,0.3905557,0.99277675,0.87814265,0.017052293,0.7948573,0.9478984,0.93523884,0.7784426,0.78060097,0.8115462,0.76261604,0.90944284,0.793359,0.9886232,0.989287,0.889413,0.97440207,0.89546627,0.803673,0.7099637,0.7294974234397775,0.6732188916658507,0.720506822133308,0.4484591748301696,0.596712945047769,0.5026751263412442
2351,BTC-USD,2024-06-08,69647.9921875,0.19642440339829356,0.3235392996187135,0.10553846159415088,0.4035190927665276,0.5187515182534602,0.2803247464851174,0.19535115514735663,0.2712732445541457,0.10808997789248546,0.34980441622330194,0.6294147330669557,0.19993102538860938,0.110509078816823,0.46984939779582546,0.07897763327735192,0.3736079517789954,0.40749609539616893,0.038183188403166465,0.10641259603254258,0.16730743783153695,0.008466455722168167,0.20520977579332972,0.7287065163977992,0.04618369012464196,0.37,0.34,0.36,0.6,0.77,0.67,0.25,0.23,0.53,0.66,0.84,0.63,0.44,0.34,0.49,0.67,0.7,0.75,0.53,0.45,0.58,0.71,0.79,0.63,0.19800413,0.05876121,0.22151099,0.80940855,0.42706844,0.9925028,0.907117,0.019562857,0.92566115,0.95296794,0.9532999,0.88833547,0.6186331,0.91723245,0.74034524,0.95111567,0.91524726,0.9967456,0.8619227,0.8411274,0.898802,0.95297235,0.8462439,0.79984033,0.7303887801212541,0.6670131391263034,0.6070791079888869,0.3741946586077588,0.4217568642164868,0.43620124614934896
6336,SOL-USD,2024-06-09,158.9280242919922,0.6800048676359318,0.4658258439117974,0.5362850613127411,0.5062911594196251,0.6323803826671264,0.7725063521436469,0.624734581618987,0.7343426656047467,0.7123820532651779,0.317270513091275,0.540744160446999,0.45576579758540087,0.655668283531178,0.4796572070678157,0.7480696882669461,0.5250717210470417,0.5996788139018081,0.42443035940817025,0.6568212336337206,0.7670242353439993,0.695888035446648,0.3806905885467658,0.560691192513114,0.26671424645756403,0.37,0.35,0.38,0.56,0.77,0.69,0.25,0.23,0.6,0.68,0.72,0.61,0.42,0.33,0.56,0.64,0.68,0.76,0.54,0.49,0.65,0.73,0.76,0.57,0.36134624,0.19659975,0.53919053,0.32178482,0.4277986,0.99565744,0.8295452,0.016939955,0.8606994,0.93607616,0.9211764,0.8809348,0.6210122,0.8115462,0.88220644,0.92108333,0.6319002,0.9916857,0.9877314,0.86635,0.97647846,0.9107808,0.5242931,0.6752976,0.656948358241978,0.6377847687710502,0.6876178035725595,0.4550953320850419,0.574321359186025,0.6735368438796242
4759,ETH-USD,2024-06-09,3666.717529296875,0.5091674931740622,0.49004594642641136,0.10196724836485065,0.31995600053887113,0.6653023953123164,0.6577312956265764,0.4748886870864723,0.6429567815647005,0.4012802009424944,0.3672577456999592,0.651754441961747,0.636518108588793,0.7809939759701885,0.6169563098724926,0.37735087217157276,0.5061014634477699,0.5482010639653638,0.4220480921281662,0.8030760256408056,0.6959107726995635,0.33210280821907273,0.8135594896166108,0.7202028798240773,0.5752285120876606,0.36,0.35,0.36,0.58,0.71,0.69,0.26,0.29,0.5,0.68,0.75,0.63,0.46,0.32,0.44,0.67,0.61,0.73,0.62,0.45,0.62,0.72,0.74,0.61,0.44141448,0.14739475,0.44681653,0.28088626,0.3905557,0.99277675,0.8403052,0.017052293,0.79816556,0.9478984,0.93523884,0.7784426,0.62863815,0.8115462,0.76261604,0.90944284,0.69723856,0.9883675,0.989287,0.8800327,0.97440207,0.931182,0.55226254,0.7099637,0.6666834064213503,0.6593797037825028,0.7103223761182469,0.4531798062863007,0.5923265385061052,0.5154641609892077
2352,BTC-USD,2024-06-09,69512.28125,0.19766664530021316,0.34367024426207743,0.10081131345257309,0.3894506214603299,0.4899497845515425,0.2684439335380343,0.1972371950928835,0.2732256872715976,0.10480495736098436,0.3401689464639731,0.6090712654315512,0.20068077851787988,0.11182878006584471,0.475585954549965,0.07608988484387397,0.36090348741133754,0.38366429236965904,0.039063783292357955,0.11011012164233924,0.1738076033176774,0.008508901481806665,0.2063477489677641,0.7123535455695793,0.04564229137062493,0.37,0.34,0.36,0.6,0.77,0.67,0.25,0.23,0.53,0.66,0.84,0.63,0.44,0.34,0.49,0.67,0.7,0.75,0.53,0.45,0.58,0.71,0.79,0.63,0.19800413,0.05876121,0.22151099,0.80940855,0.42706844,0.9925028,0.907117,0.019562857,0.92566115,0.95296794,0.9532999,0.88833547,0.6186331,0.91723245,0.74034524,0.95111567,0.91524726,0.9967456,0.8619227,0.8411274,0.898802,0.95297235,0.8462439,0.79984033,0.7250985344796748,0.6647372620438109,0.6063270010280757,0.3763057394575171,0.42229505475397305,0.4353582057385835
6337,SOL-USD,2024-06-10,149.42898559570312,0.6776772754335125,0.4192663910422613,0.5658387132981554,0.5927165345657165,0.5796352724344283,0.6847345356921745,0.6200456637529046,0.7031472368771704,0.731219685077938,0.44159030634011925,0.5064400519725014,0.4232449565020385,0.7570600018618411,0.4986729510367622,0.7656449968295168,0.4689027609366138,0.6118545265242786,0.41628519294977956,0.7246618350620427,0.7139705781377843,0.671144514543349,0.30625989775720885,0.5561172545190457,0.3608743746338942,0.34,0.35,0.37,0.65,0.82,0.7,0.25,0.23,0.59,0.71,0.74,0.59,0.42,0.3,0.54,0.65,0.67,0.78,0.59,0.43,0.66,0.8,0.75,0.58,0.36134624,0.19659975,0.49325544,0.32178482,0.4277986,0.98645973,0.83787346,0.014590289,0.871887,0.9357165,0.9511186,0.7075228,0.6360298,0.80860394,0.83669525,0.92108333,0.6319002,0.9910573,0.9884015,0.84074193,0.97647846,0.9107808,0.5242931,0.6265323,0.6598737857329198,0.6613733743868284,0.6675457376370661,0.4369350307370758,0.5896893333118309,0.6671992388434209
4760,ETH-USD,2024-06-10,3498.33056640625,0.505776711365361,0.536229544869001,0.11096238934654616,0.20074280200406555,0.6708651962104614,0.7084944589763821,0.4670118273399662,0.6452452565331072,0.556990612636642,0.17838764539263488,0.6068810426782437,0.5836056534241026,0.7220340867132683,0.5938493885774033,0.3467878715097706,0.4195926200264293,0.5152715112374797,0.4371516680149404,0.7286034341764809,0.811017973550472,0.4902966424648461,0.8071350618183163,0.5327348063985425,0.39595717013282244,0.4,0.36,0.37,0.54,0.73,0.71,0.23,0.28,0.51,0.64,0.74,0.63,0.43,0.33,0.47,0.65,0.64,0.74,0.54,0.5,0.62,0.71,0.75,0.59,0.4892162,0.14739475,0.5129518,0.32178482,0.4114747,0.9953838,0.8295452,0.016939955,0.7821486,0.9465777,0.9159892,0.87898,0.6365271,0.8115462,0.7543533,0.92108333,0.6319002,0.9916857,0.9877314,0.86635,0.97440207,0.9280452,0.55226254,0.71778977,0.6504265257840318,0.6273063558211054,0.7091721191572612,0.46642433116444115,0.5770923794646408,0.5459732624238208
2353,BTC-USD,2024-06-10,67332.03125,0.16788895908141654,0.43090741957974915,0.0981418249093298,0.3133448114446532,0.48675773401696804,0.32627846363158464,0.17660826141054173,0.29173407499882476,0.15802261690160144,0.23070830689792193,0.5877428292221284,0.18325831881110888,0.06713481690095886,0.4425936960085809,0.06445411077981596,0.3403223089596438,0.37324275191139983,0.04924506923152134,0.0582361071244909,0.2393143095515417,0.014830904208796403,0.2399866823997398,0.5994761949240941,0.025917972725799935,0.4,0.34,0.37,0.55,0.78,0.7,0.22,0.22,0.55,0.62,0.83,0.65,0.42,0.34,0.53,0.66,0.73,0.75,0.46,0.47,0.57,0.7,0.81,0.62,0.27193385,0.05876121,0.27279288,0.80940855,0.4890598,0.9929911,0.9003247,0.019434309,0.91873163,0.9517693,0.93906885,0.94267815,0.6266085,0.91723245,0.6801265,0.94469756,0.8895007,0.9965919,0.8447743,0.8411274,0.898802,0.9507763,0.8462439,0.79984033,0.7234489067693213,0.642393248074045,0.6168760383079407,0.38575113162396,0.40928830597209953,0.44351175266429743
6338,SOL-USD,2024-06-11,155.1775665283203,0.7105077112775822,0.4312548395569667,0.5683838203641135,0.5355912348320454,0.6327022264216001,0.7134426613655779,0.6359279727925256,0.7111385240822647,0.6150733943827021,0.35280476315059994,0.5473812813733695,0.40372944473249445,0.6965052726036984,0.5155760875726964,0.736194523970902,0.5112887627095116,0.5979169097305285,0.3632598192964899,0.6745388569729801,0.7934392079431045,0.6495247893663362,0.2950924215155979,0.5773602709778456,0.22824643696804153,0.36,0.35,0.37,0.57,0.82,0.7,0.25,0.23,0.6,0.69,0.72,0.61,0.42,0.3,0.56,0.63,0.68,0.78,0.55,0.46,0.65,0.77,0.76,0.58,0.36134624,0.19659975,0.53919053,0.32178482,0.4277986,0.99565744,0.8295452,0.016939955,0.8606994,0.93607616,0.9211764,0.8809348,0.6210122,0.8115462,0.88220644,0.92108333,0.6319002,0.9916857,0.9877314,0.86635,0.97647846,0.9107808,0.5242931,0.6752976,0.663067739485286,0.6399173175127104,0.6763457163441888,0.44979647243082344,0.5811214956036987,0.6632118763914627
4761,ETH-USD,2024-06-11,3559.61767578125,0.5953424231753511,0.5774494860640333,0.16749472704013654,0.16361279161423847,0.6106200370011412,0.6658310355841615,0.5276659051164917,0.6779305667320854,0.6048846322822917,0.14609268189189484,0.5145059899985538,0.5461547338763514,0.7443397534699115,0.6183143731662317,0.41088131395424693,0.3748974186948209,0.4597939798718534,0.4227098335524697,0.757917377404769,0.8246973308825968,0.5186852559059473,0.7635801043074689,0.4572769403923969,0.371874935013268,0.4,0.36,0.37,0.54,0.73,0.71,0.23,0.28,0.51,0.64,0.74,0.63,0.43,0.34,0.47,0.65,0.64,0.74,0.54,0.5,0.62,0.71,0.74,0.59,0.4892162,0.14739475,0.5129518,0.32178482,0.4114747,0.9953838,0.8295452,0.016939955,0.7821486,0.9465777,0.9159892,0.87898,0.6365271,0.8115462,0.7543533,0.92108333,0.6319002,0.9916857,0.9877314,0.86635,0.97440207,0.9280452,0.55226254,0.71778977,0.6327206564563163,0.6169743106115861,0.7008256664352353,0.4740243271660881,0.5902770907335024,0.5606794524044418
2354,BTC-USD,2024-06-11,68241.1875,0.1968896898367521,0.41057004891250354,0.10065937765357277,0.4505115594653787,0.40615923908508905,0.3466272144021553,0.21462548300976833,0.27994361189696765,0.18074646051912246,0.3606826239350917,0.5618342121179819,0.2427421609459747,0.08008092537389119,0.3999356943350234,0.07564500544925483,0.39762564255364985,0.3532784137232874,0.0925600102751685,0.07895649745543258,0.20657886600633538,0.0163591943284007,0.24972235907263715,0.6251759849506833,0.06419494954902093,0.38,0.34,0.36,0.6,0.78,0.69,0.22,0.22,0.53,0.66,0.85,0.65,0.42,0.34,0.52,0.68,0.71,0.75,0.48,0.45,0.58,0.7,0.81,0.62,0.27193385,0.05876121,0.22876531,0.80940855,0.4890598,0.9925028,0.9055883,0.016744561,0.92566115,0.95296794,0.9532999,0.914918,0.6415322,0.91723245,0.6801265,0.94469756,0.8895007,0.9965919,0.85208344,0.8411274,0.898802,0.9507763,0.8462439,0.79984033,0.718712792990567,0.6744551030313886,0.6249723574490778,0.3770800876798194,0.4183875528417406,0.440255738429168
6339,SOL-USD,2024-06-12,147.31442260742188,0.6043484208102459,0.4560408943977291,0.516252564003601,0.5946389023024288,0.5814172713163877,0.7490943897416196,0.5572046165614893,0.7089209552343119,0.7628099716480409,0.4225621849440531,0.5114522726382634,0.5485476070251314,0.7008123833498118,0.470706046073428,0.7393853689110598,0.4849500520957365,0.606399258821865,0.4916779073406312,0.747142759704182,0.6935301746265692,0.6899078951742637,0.34439649984210635,0.5043900598742316,0.5092767270596964,0.32,0.34,0.37,0.65,0.81,0.7,0.23,0.24,0.59,0.7,0.74,0.6,0.42,0.29,0.54,0.65,0.68,0.78,0.6,0.42,0.71,0.8,0.74,0.58,0.36134624,0.19659975,0.49325544,0.32178482,0.4277986,0.98645973,0.83787346,0.014590289,0.871887,0.9357165,0.9511186,0.7075228,0.6360298,0.80860394,0.83669525,0.92108333,0.6319002,0.9910573,0.9884015,0.84074193,0.97647846,0.9107808,0.5242931,0.6265323,0.6560043682094565,0.6629231462595404,0.697804619576109,0.4346639172045747,0.5753812370334255,0.6695187473831963
