,Symbol,Date,Close,rf_pb_15P_30d,all_buy_signal,final_buy_signal,sell_signal
24997,LTC-USD,2021-05-22,143.5193634033203,0.0,0,0,0
24998,LTC-USD,2021-05-23,183.99412536621094,0.0,0,0,0
24999,LTC-USD,2021-05-24,183.49789428710938,0.0,0,0,0
25000,LTC-USD,2021-05-25,199.22433471679688,0.0,0,0,0
25001,LTC-USD,2021-05-26,193.12109375,0.0,0,0,0
25002,LTC-USD,2021-05-27,177.32066345214844,0.0,0,0,0
25003,LTC-USD,2021-05-28,163.80810546875,0.0,0,0,0
25004,LTC-USD,2021-05-29,170.9782257080078,0.0,0,0,0
25005,LTC-USD,2021-05-30,188.03367614746094,0.0,0,0,0
25006,LTC-USD,2021-05-31,182.98069763183594,0.0,0,0,0
25007,LTC-USD,2021-06-01,187.26397705078125,0.0,0,0,0
25008,LTC-USD,2021-06-02,193.086181640625,0.0,0,0,0
25009,LTC-USD,2021-06-03,178.87200927734375,0.0,0,0,0
25010,LTC-USD,2021-06-04,173.02871704101562,0.0,0,0,0
25011,LTC-USD,2021-06-05,176.63943481445312,0.0,0,0,0
25012,LTC-USD,2021-06-06,161.73280334472656,0.0,0,0,0
25013,LTC-USD,2021-06-07,161.16107177734375,0.0,0,0,0
25014,LTC-USD,2021-06-08,172.13865661621094,0.0,0,0,0
25015,LTC-USD,2021-06-09,168.20306396484375,0.0,0,0,0
25016,LTC-USD,2021-06-10,162.88052368164062,0.0,0,0,0
25017,LTC-USD,2021-06-11,162.01486206054688,0.0,0,0,0
25018,LTC-USD,2021-06-12,170.93087768554688,0.0,0,0,0
25019,LTC-USD,2021-06-13,172.9490966796875,0.0,0,0,0
25020,LTC-USD,2021-06-14,178.659423828125,0.0,0,0,0
25021,LTC-USD,2021-06-15,166.4589385986328,0.0,0,0,0
25022,LTC-USD,2021-06-16,167.05569458007812,0.0,0,0,0
25023,LTC-USD,2021-06-17,156.3556365966797,0.0,0,0,0
25024,LTC-USD,2021-06-18,153.2954559326172,0.0,0,0,0
25025,LTC-USD,2021-06-19,155.09259033203125,0.0,0,0,0
25026,LTC-USD,2021-06-20,124.78646087646484,0.0,0,0,0
25027,LTC-USD,2021-06-21,119.6026840209961,0.0,0,0,0
25028,LTC-USD,2021-06-22,128.67498779296875,0.0,0,0,0
25029,LTC-USD,2021-06-23,134.48460388183594,0.0,0,0,0
25030,LTC-USD,2021-06-24,125.687744140625,0.0,0,0,0
25031,LTC-USD,2021-06-25,126.65725708007812,0.0,0,0,0
25032,LTC-USD,2021-06-26,132.34788513183594,0.0,0,0,0
25033,LTC-USD,2021-06-27,137.370849609375,0.0,0,0,0
25034,LTC-USD,2021-06-28,143.70291137695312,0.0,0,0,0
25035,LTC-USD,2021-06-29,144.13583374023438,0.0,0,0,0
25036,LTC-USD,2021-06-30,137.57752990722656,0.0,0,0,0
25037,LTC-USD,2021-07-01,136.94369506835938,0.0,0,0,0
25038,LTC-USD,2021-07-02,140.27969360351562,0.0,0,0,0
25039,LTC-USD,2021-07-03,144.90585327148438,0.0,0,0,0
25040,LTC-USD,2021-07-04,138.0732421875,0.0,0,0,0
25041,LTC-USD,2021-07-05,138.9856414794922,0.0,0,0,0
25042,LTC-USD,2021-07-06,137.3712158203125,0.0,0,0,0
25043,LTC-USD,2021-07-07,132.30850219726562,0.0,0,0,0
25044,LTC-USD,2021-07-08,134.57159423828125,0.0,0,0,0
25045,LTC-USD,2021-07-09,133.98728942871094,0.0,0,0,0
25046,LTC-USD,2021-07-10,134.24583435058594,0.0,0,0,0
25047,LTC-USD,2021-07-11,133.5381317138672,0.0,0,0,0
25048,LTC-USD,2021-07-12,131.32180786132812,0.0,0,0,0
25049,LTC-USD,2021-07-13,131.06260681152344,0.0,0,0,0
25050,LTC-USD,2021-07-14,125.49156188964844,0.0,0,0,0
25051,LTC-USD,2021-07-15,121.04105377197266,0.0,0,0,0
25052,LTC-USD,2021-07-16,120.0270767211914,0.0,0,0,0
25053,LTC-USD,2021-07-17,119.51201629638672,0.0,0,0,0
25054,LTC-USD,2021-07-18,113.16480255126953,0.0,0,0,0
25055,LTC-USD,2021-07-19,107.39948272705078,0.0,0,0,0
25056,LTC-USD,2021-07-20,117.45989227294922,0.0,0,0,0
25057,LTC-USD,2021-07-21,120.73579406738281,0.0,0,0,0
25058,LTC-USD,2021-07-22,124.2494125366211,0.0,0,0,0
25059,LTC-USD,2021-07-23,126.18867492675781,0.0,0,0,0
25060,LTC-USD,2021-07-24,127.59797668457031,0.0,0,0,0
25061,LTC-USD,2021-07-25,131.36248779296875,0.0,0,0,0
25062,LTC-USD,2021-07-26,134.6178741455078,0.0,0,0,0
25063,LTC-USD,2021-07-27,139.83660888671875,0.0,0,0,0
