,Symbol,Date,Close,lr_pb_10N_15d,lr_pb_10N_30d,lr_pb_10N_7d,lr_pb_10P_15d,lr_pb_10P_30d,lr_pb_10P_7d,lr_pb_15N_15d,lr_pb_15N_30d,lr_pb_15N_7d,lr_pb_15P_15d,lr_pb_15P_30d,lr_pb_15P_7d,lr_pb_20N_15d,lr_pb_20N_30d,lr_pb_20N_7d,lr_pb_20P_15d,lr_pb_20P_30d,lr_pb_20P_7d,lr_pb_25N_15d,lr_pb_25N_30d,lr_pb_25N_7d,lr_pb_25P_15d,lr_pb_25P_30d,lr_pb_25P_7d,rf_pb_10N_15d,rf_pb_10N_30d,rf_pb_10N_7d,rf_pb_10P_15d,rf_pb_10P_30d,rf_pb_10P_7d,rf_pb_15N_15d,rf_pb_15N_30d,rf_pb_15N_7d,rf_pb_15P_15d,rf_pb_15P_30d,rf_pb_15P_7d,rf_pb_20N_15d,rf_pb_20N_30d,rf_pb_20N_7d,rf_pb_20P_15d,rf_pb_20P_30d,rf_pb_20P_7d,rf_pb_25N_15d,rf_pb_25N_30d,rf_pb_25N_7d,rf_pb_25P_15d,rf_pb_25P_30d,rf_pb_25P_7d,Xv_pb_10N_15d,Xv_pb_10N_30d,Xv_pb_10N_7d,Xv_pb_10P_15d,Xv_pb_10P_30d,Xv_pb_10P_7d,Xv_pb_15N_15d,Xv_pb_15N_30d,Xv_pb_15N_7d,Xv_pb_15P_15d,Xv_pb_15P_30d,Xv_pb_15P_7d,Xv_pb_20N_15d,Xv_pb_20N_30d,Xv_pb_20N_7d,Xv_pb_20P_15d,Xv_pb_20P_30d,Xv_pb_20P_7d,Xv_pb_25N_15d,Xv_pb_25N_30d,Xv_pb_25N_7d,Xv_pb_25P_15d,Xv_pb_25P_30d,Xv_pb_25P_7d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
755,ETH-USD,2024-06-19,3511.0869140625,0.38356914703129424,0.1926569917234531,0.22133424831870518,0.37080578913510265,0.6980897457656082,0.46827065338080903,0.38736121047067634,0.1765140216368098,0.22303728252262678,0.24762105661544948,0.7084745186437892,0.4538499694787,0.40053832561956876,0.4203615971790674,0.28739531569634624,0.4993119393067968,0.6580904829904497,0.19013241061265368,0.37215169468252535,0.42710262191511134,0.18215579183725703,0.6741398915472411,0.7044671373376724,0.2875570446826079,0.31,0.27,0.34,0.62,0.67,0.59,0.21,0.18,0.46,0.71,0.67,0.67,0.29,0.24,0.45,0.77,0.58,0.73,0.32,0.46,0.41,0.73,0.7,0.67,0.15046225,0.041884527,0.37148008,0.921613,0.43698004,0.99548423,0.66883373,0.01526958,0.8607126,0.9676806,0.92729926,0.9401208,0.70702785,0.25309667,0.6645217,0.94469756,0.84978855,0.9951473,0.7461185,0.5493625,0.6483458,0.9666637,0.7736337,0.8325267,0.696654229404183,0.7427906310040693,0.7043613632442205,0.22825797604508136,0.38305457493509104,0.4269732004477735
356,BTC-USD,2024-06-20,64096.19921875,0.6134661361081291,0.9137077319715945,0.18372230002399265,0.30802400247323847,0.1299795944532751,0.26773298715838517,0.4365486331237972,0.8638930943365555,0.6050531525914341,0.15908275704311448,0.15367373185985805,0.19447329298974958,0.5197986665791264,0.5054229058022296,0.23439667369009481,0.18809063802725337,0.09512677891765757,0.04401521288681848,0.5036840050516896,0.50731792888074,0.016536293722792333,0.06284294227652211,0.27682784922974996,0.06379904833937244,0.34,0.2,0.37,0.68,0.73,0.65,0.22,0.11,0.56,0.7,0.77,0.66,0.3,0.22,0.45,0.77,0.63,0.74,0.37,0.4,0.56,0.75,0.84,0.66,0.26915467,0.12682378,0.5221329,0.5576297,0.433144,0.98301446,0.92658836,0.011451488,0.9385607,0.92750996,0.9407147,0.8167694,0.6788911,0.52449,0.8461457,0.92108333,0.7933116,0.98885334,0.5867084,0.5603055,0.787877,0.9325729,0.8635136,0.6590537,0.6372686915493786,0.6567808187623728,0.6466665520165957,0.3133053377740249,0.4547273617116222,0.5179429641381157
1156,SOL-USD,2024-06-20,134.5883026123047,0.31382872978369114,0.13328954742976687,0.5801579277028286,0.33465237951618654,0.7600462262034492,0.5986649985063391,0.32241304882398236,0.24985026955375575,0.6821660126591558,0.2466818173843741,0.6791133724076482,0.47454741343169754,0.37707387061333375,0.2770755405240266,0.7001113743634956,0.41188727726774704,0.7079656864957606,0.36892698171379135,0.3438535303384313,0.4965959375841006,0.8864271111879239,0.5428782757949469,0.6165227939644389,0.7592805013671222,0.41,0.26,0.36,0.6,0.67,0.57,0.37,0.2,0.52,0.72,0.68,0.66,0.39,0.29,0.55,0.79,0.56,0.7,0.53,0.55,0.66,0.73,0.67,0.66,0.187775,0.072575465,0.17237373,0.79937726,0.4836131,0.9881274,0.76734966,0.016744561,0.9051937,0.9615177,0.96511847,0.7111701,0.59321535,0.81377614,0.5753857,0.9481974,0.80451727,0.9961903,0.9119217,0.8003023,0.88996035,0.9526673,0.58279014,0.7860224,0.6803516068516762,0.7169563162510112,0.7060164104994241,0.3097381563170517,0.4466724823256548,0.5084242608562488
756,ETH-USD,2024-06-20,3516.07568359375,0.5558929810445835,0.4552638960810467,0.32372744263164727,0.42222631710402597,0.7272195418681309,0.3226422321392757,0.5513785994969566,0.3035828685504016,0.3492269137194846,0.237780488638923,0.7617228282802482,0.42893448174433296,0.45310920200316446,0.3198050631944427,0.3237069688261894,0.5239458285788642,0.38864756589953,0.12696492780670374,0.43007555739408443,0.41108888388115417,0.20212789116979443,0.5310826796623449,0.6829190641218528,0.24770741959664605,0.31,0.27,0.35,0.62,0.67,0.59,0.21,0.18,0.46,0.71,0.67,0.67,0.29,0.24,0.45,0.77,0.58,0.73,0.32,0.46,0.41,0.73,0.7,0.67,0.15046225,0.041884527,0.37148008,0.921613,0.43698004,0.99548423,0.66883373,0.01526958,0.8607126,0.9676806,0.92729926,0.9401208,0.70702785,0.25309667,0.6645217,0.94469756,0.84978855,0.9951473,0.7461185,0.5493625,0.6483458,0.9666637,0.7736337,0.8325267,0.6884427051651205,0.7415925581244347,0.6861527854274265,0.24500793241534335,0.4064494781669199,0.45012580770448596
357,BTC-USD,2024-06-21,64252.578125,0.6205572808587444,0.9081146739806276,0.19577522384163393,0.3175733016585754,0.15580582810581456,0.27879384964955045,0.43274906227736554,0.8630344206076371,0.5995701694422917,0.17459915543059773,0.17232223173249503,0.20813469785779234,0.502814544483238,0.4957702248051547,0.22533092722347944,0.2065108235944697,0.10576943923293053,0.046724707727521395,0.477397195863692,0.48197887398472994,0.015214657138780334,0.07210652505139523,0.29498523232312834,0.06449134584126985,0.34,0.2,0.37,0.68,0.73,0.65,0.22,0.11,0.56,0.7,0.77,0.66,0.3,0.22,0.45,0.77,0.63,0.74,0.37,0.4,0.56,0.75,0.84,0.66,0.26915467,0.12682378,0.5221329,0.5576297,0.433144,0.98301446,0.92658836,0.011451488,0.9385607,0.92750996,0.9407147,0.8167694,0.6788911,0.52449,0.8461457,0.92108333,0.7933116,0.98885334,0.5867084,0.5603055,0.787877,0.9325729,0.8635136,0.6590537,0.6407652608976011,0.6592759127548273,0.6485931643289884,0.3120504975599906,0.4539079757831721,0.5186157337723818
1157,SOL-USD,2024-06-21,133.6702423095703,0.30746864766533394,0.13018134250328378,0.5837584326378751,0.3363107286230387,0.7612580604547197,0.5937668953945979,0.3183943830756878,0.24117788682883637,0.6775635596539582,0.24726579518865793,0.6834518481833509,0.473206348808798,0.366932387374891,0.2744240330013826,0.6993015408735839,0.4139451477060576,0.7102025525052922,0.3647308539960067,0.33494921363197255,0.48553356337629766,0.8856622469690171,0.5408939871860166,0.6215727363679501,0.7609786145970947,0.41,0.26,0.36,0.6,0.67,0.57,0.37,0.2,0.52,0.72,0.68,0.66,0.39,0.29,0.55,0.79,0.56,0.7,0.53,0.55,0.67,0.73,0.67,0.66,0.187775,0.072575465,0.22057337,0.8376247,0.4836131,0.9881274,0.76734966,0.016744561,0.9051937,0.9615177,0.96511847,0.7111701,0.59321535,0.81377614,0.5753857,0.9481974,0.80451727,0.9961903,0.9119217,0.8003023,0.88996035,0.9526673,0.58279014,0.7860224,0.6809112961821031,0.7216015195238892,0.7053828124855428,0.30884697895558605,0.44548769745613126,0.517953906132271
757,ETH-USD,2024-06-21,3494.8134765625,0.6075810712132224,0.5005518475101494,0.32331760334533866,0.5052764517138583,0.6856856097414066,0.3343596872096263,0.6408436919069647,0.3386395393839402,0.40437146960204456,0.2717420996515619,0.7510658596610855,0.38962362862557065,0.47730687087260426,0.3545339127707878,0.40340758413711586,0.5158174921071889,0.38314618112382576,0.1308086822905962,0.444723989768855,0.45288737100094467,0.23531206224025208,0.47780398574283345,0.6707525727396237,0.19441821724337754,0.31,0.27,0.35,0.62,0.67,0.59,0.21,0.18,0.46,0.71,0.67,0.67,0.29,0.24,0.45,0.77,0.58,0.73,0.32,0.46,0.41,0.73,0.7,0.67,0.15046225,0.041884527,0.37148008,0.921613,0.43698004,0.99548423,0.66883373,0.01526958,0.8607126,0.9676806,0.92729926,0.9401208,0.70702785,0.25309667,0.6645217,0.94469756,0.84978855,0.9951473,0.7461185,0.5493625,0.6483458,0.9666637,0.7736337,0.8325267,0.6848798683877894,0.7462420809537577,0.68336741314858,0.2510985216201502,0.4155520228419182,0.456449688324719
1158,SOL-USD,2024-06-22,128.59042358398438,0.39142673564024916,0.12947809192220291,0.7007461189280222,0.3791333532718574,0.7855954624510906,0.6117727879586545,0.4886771430116342,0.24653052468752087,0.6948161350297173,0.2654056009940501,0.711299644125047,0.48762061529998973,0.4623061361723591,0.27514145413424473,0.8019510902308263,0.46366885929716645,0.7669829108058088,0.3978222826075817,0.4158543738543123,0.37990583564018116,0.8890708643677129,0.6455883523750098,0.7159457123194163,0.7994358282470644,0.41,0.26,0.34,0.6,0.68,0.56,0.36,0.17,0.51,0.73,0.68,0.66,0.4,0.3,0.6,0.78,0.57,0.7,0.58,0.6,0.68,0.72,0.67,0.65,0.187775,0.072575465,0.22057337,0.8376247,0.4836131,0.9881274,0.76734966,0.016744561,0.9051937,0.9615177,0.96511847,0.7111701,0.59321535,0.81377614,0.5753857,0.9481974,0.80451727,0.9961903,0.9119217,0.8003023,0.88996035,0.9526673,0.58279014,0.7860224,0.6916307501597132,0.7302561065756228,0.7080935523780147,0.3077615155697075,0.46724894225448405,0.5327688423266707
358,BTC-USD,2024-06-22,63180.796875,0.5609778606984082,0.9281889162650042,0.1376179749771035,0.24256842173250365,0.09893556642977926,0.21163346013732315,0.29673323096687526,0.8674847130972737,0.5784823355026675,0.14462402037748545,0.11474012643138742,0.18654138212431043,0.41764572672653405,0.535157215402155,0.14561474710587566,0.1433393276855404,0.061443209855617596,0.041905766459305833,0.4196010433620663,0.6182555207266495,0.015590564605606424,0.04150302261808079,0.15684093358838902,0.04947060237031047,0.3,0.2,0.38,0.67,0.74,0.64,0.2,0.13,0.55,0.71,0.78,0.65,0.29,0.21,0.46,0.76,0.63,0.74,0.36,0.41,0.52,0.75,0.84,0.67,0.11486496,0.13855591,0.48355964,0.5457714,0.433144,0.986038,0.73434114,0.004422489,0.9523747,0.92750996,0.9407147,0.8167694,0.35794106,0.52449,0.4575551,0.92108333,0.7933116,0.9839925,0.33456507,0.5603055,0.787877,0.9325729,0.8635136,0.7737571,0.6299811772573314,0.6468517220968021,0.6430408124608551,0.32084497486408303,0.3450430893649588,0.4801875020968983
758,ETH-USD,2024-06-22,3418.61181640625,0.5501416060535821,0.5354675204558961,0.23300534637556813,0.5138871365204262,0.61616337563063,0.3040469364000889,0.5291954063241391,0.3565094887339978,0.42127661388187154,0.28350132578352905,0.7099817724650729,0.34540223779833557,0.3911760515513489,0.39402009669229143,0.32791112816517526,0.4458680736997244,0.30995613029915925,0.11846542766649608,0.3653581389353986,0.5843004523180457,0.2523712875532347,0.32640281670815185,0.5324644155890496,0.13756256387372984,0.28,0.26,0.34,0.61,0.67,0.59,0.21,0.2,0.45,0.72,0.68,0.65,0.27,0.23,0.46,0.77,0.59,0.73,0.31,0.45,0.37,0.73,0.7,0.68,0.06670397,0.04617466,0.22390634,0.9180783,0.43698004,0.99629647,0.34128824,0.005911021,0.86445206,0.9676806,0.92729926,0.9401208,0.38888526,0.25309667,0.22721724,0.94469756,0.84978855,0.9951473,0.5100069,0.5493625,0.6483458,0.9666637,0.76326114,0.92069465,0.6718311687187659,0.7385970724260132,0.6777922206614282,0.2569651082257084,0.3065100740674631,0.388424135597017
359,BTC-USD,2024-06-23,60277.4140625,0.5276151110296525,0.7940617703150494,0.24046871053927454,0.43001341266245063,0.30147113756206434,0.41778697054701736,0.3450250227544987,0.8253054029619179,0.6469017815913825,0.2756963317350253,0.26671786853004453,0.2411081885218702,0.5453704518482613,0.40923070420434865,0.23887882111758843,0.24116105494799095,0.1009383717413131,0.037679994938401386,0.5366932213475244,0.5032629541721294,0.0948116975950144,0.07606485938635034,0.31443426865076335,0.20887150348245878,0.39,0.21,0.39,0.66,0.74,0.64,0.29,0.15,0.6,0.69,0.77,0.67,0.38,0.22,0.48,0.73,0.64,0.77,0.55,0.46,0.66,0.72,0.83,0.7,0.20957868,0.2137073,0.5582882,0.45847622,0.433144,0.99280375,0.66319484,0.0048023313,0.9523747,0.9112622,0.9344225,0.9376957,0.4281765,0.58711964,0.55217475,0.92159396,0.777222,0.9851099,0.7833144,0.77385277,0.97853607,0.9022271,0.8635136,0.7944806,0.6530791576832702,0.6473205272307218,0.6892044234045676,0.3440132541556949,0.43184347323810635,0.5367124848290337
1159,SOL-USD,2024-06-23,132.24139404296875,0.5350730009672183,0.2953440402401614,0.73012293942307,0.25682941098056644,0.6674754161755745,0.45835194339375196,0.5728744108780051,0.293050550415811,0.5968694328311681,0.2713305350386951,0.5556188411277516,0.5936979187441367,0.40730294057496025,0.3071018035625922,0.6922894896303431,0.42357098343748345,0.5823016402636172,0.5722000951031357,0.4037663411086568,0.3972319028185303,0.853923773065578,0.7947286345253498,0.5252642609861148,0.7553283075881262,0.41,0.26,0.34,0.6,0.68,0.56,0.36,0.17,0.51,0.73,0.68,0.66,0.4,0.3,0.6,0.78,0.57,0.71,0.58,0.6,0.68,0.72,0.67,0.65,0.187775,0.072575465,0.22057337,0.8376247,0.4836131,0.9881274,0.76734966,0.016744561,0.9051937,0.9615177,0.96511847,0.7111701,0.59321535,0.81377614,0.5753857,0.9481974,0.80451727,0.9961903,0.9119217,0.8003023,0.88996035,0.9526673,0.58279014,0.7860224,0.6624251873846351,0.7264684665685786,0.7073755632009906,0.3204370145763192,0.47977286151413384,0.525817162372593
759,ETH-USD,2024-06-23,3350.25634765625,0.41328146789779474,0.5182710456682464,0.25671840801225143,0.6460260270726961,0.538825953720955,0.30282130897698434,0.4185894130952857,0.32844559854109984,0.5010344757345662,0.44164892827352586,0.6454392334705715,0.39461795126813853,0.2861118635729577,0.2609454674561756,0.28707293159763725,0.46475075518666303,0.29014133463580893,0.16979247926203606,0.3209219203019254,0.3695096069125842,0.24412340855175127,0.3778900235578006,0.4935023283135565,0.2772690194450519,0.3,0.25,0.33,0.64,0.67,0.58,0.2,0.2,0.48,0.75,0.68,0.65,0.26,0.23,0.46,0.78,0.59,0.72,0.33,0.45,0.37,0.73,0.72,0.67,0.06670397,0.04617466,0.18575346,0.9180783,0.43698004,0.99024993,0.35492143,0.005083219,0.8753819,0.9674925,0.95502913,0.8369561,0.40427735,0.2494987,0.16745931,0.94469756,0.84978855,0.99517053,0.5242011,0.49819747,0.6483458,0.9666637,0.76326114,0.9112766,0.6667945438580206,0.7657480864389313,0.6725084963119901,0.24031815585730829,0.29273348789282205,0.38652413427974275
360,BTC-USD,2024-06-24,61804.640625,0.6270858033557172,0.6544686053745712,0.31593551983106716,0.18890659110348057,0.14569339961207423,0.2616464214732795,0.41389979476294275,0.8215941402963592,0.6353344050166791,0.17093686484114198,0.08915151808142625,0.04747435607803135,0.5748701204339973,0.6609242831970223,0.2869123658815675,0.06431224899296353,0.19264920461585916,0.015932895365297302,0.37421906655605486,0.6031689053865642,0.06771227960580012,0.030164333247352893,0.18651036722250788,0.020807555771421196,0.4,0.21,0.41,0.65,0.73,0.63,0.3,0.14,0.58,0.72,0.78,0.66,0.39,0.21,0.49,0.75,0.64,0.75,0.55,0.46,0.65,0.73,0.85,0.67,0.20957868,0.2137073,0.5582882,0.45847622,0.433144,0.986038,0.7632572,0.0048023313,0.9523747,0.90860546,0.9407147,0.7615759,0.4281765,0.5824763,0.4575551,0.92108333,0.7933116,0.9839925,0.7833144,0.73592407,0.97853607,0.8990491,0.8635136,0.7737571,0.6390228806832041,0.6222924362564534,0.6319213213564832,0.340747585874114,0.45442533834972126,0.5419532853591913
1160,SOL-USD,2024-06-24,136.5592041015625,0.2912067714474878,0.1302129711455349,0.29943203287248554,0.529584676239198,0.819868446379465,0.6366724887988494,0.41554419573922113,0.1641613550822592,0.2804952025793631,0.49565612974366313,0.841160712431143,0.6594654621436875,0.35964754152065637,0.21142463368949838,0.45039716549696807,0.6504063859150458,0.7351322611415811,0.6148824554383389,0.2990467426042442,0.4159362299369855,0.7881739233970728,0.8794112440047447,0.8365752489612749,0.7990678378940029,0.4,0.27,0.35,0.6,0.68,0.55,0.36,0.17,0.51,0.75,0.68,0.64,0.4,0.31,0.58,0.78,0.57,0.71,0.57,0.61,0.67,0.69,0.68,0.67,0.187775,0.072575465,0.22057337,0.8376247,0.4836131,0.99593073,0.76734966,0.016744561,0.9051937,0.9626995,0.95654196,0.85215443,0.59321535,0.8166569,0.6645217,0.9481974,0.80451727,0.9964593,0.9119217,0.8311066,0.88996035,0.9526673,0.58279014,0.8059042,0.7029819791855898,0.767393271232145,0.7430790217335278,0.3087931368462169,0.4482685435986733,0.45572784969509733
760,ETH-USD,2024-06-24,3395.029052734375,0.4239569546073576,0.5995006476716698,0.29087934574673147,0.5497299767625319,0.56055462313976,0.3912395957525934,0.38954802456847026,0.36157265771088204,0.42298420614618526,0.30773603017745066,0.6284596600920543,0.4976313519826486,0.16830454986629545,0.23279468703963077,0.2426042447755905,0.5230856510482553,0.2383645564891593,0.1867173900261727,0.2946944980729766,0.4341934348763404,0.2417462145417156,0.4060048418087005,0.4360122152592146,0.26738070741152214,0.27,0.27,0.35,0.58,0.68,0.59,0.21,0.16,0.43,0.71,0.69,0.64,0.28,0.22,0.46,0.77,0.59,0.72,0.32,0.45,0.4,0.74,0.69,0.68,0.06670397,0.060568154,0.19987269,0.9180783,0.46689716,0.99629647,0.3474338,0.005911021,0.86445206,0.9536771,0.92729926,0.9401208,0.27352652,0.25309667,0.22721724,0.94469756,0.86593217,0.9954091,0.5100069,0.52472556,0.6483458,0.9674405,0.6949022,0.92069465,0.6576315409797769,0.7423616625787712,0.6995089893306833,0.2480051863283736,0.2734009153068966,0.3887181667077796
361,BTC-USD,2024-06-25,60811.27734375,0.5218526871549222,0.6064382005468185,0.18745740132690625,0.17574602950924398,0.3174559785046017,0.28392316759270475,0.31087190783757285,0.804300936382334,0.6010462853618481,0.19133816517121227,0.24837249572556933,0.06668792301452872,0.5255847178329935,0.7891231300637678,0.21510667200566141,0.12658775955414658,0.26822227339114163,0.042928497998691056,0.3096181452578422,0.7937569401104616,0.06723730812020409,0.043941982003600256,0.2899795192469155,0.01627373568881576,0.43,0.23,0.43,0.64,0.73,0.63,0.37,0.17,0.55,0.72,0.78,0.68,0.41,0.27,0.54,0.75,0.62,0.75,0.57,0.54,0.7,0.75,0.85,0.67,0.21158211,0.2137073,0.43586975,0.34519956,0.433144,0.986038,0.7859665,0.005645671,0.9207518,0.93036765,0.9407147,0.69157076,0.39507163,0.9131272,0.4575551,0.92108333,0.70977944,0.9876221,0.81069905,0.850294,0.97853607,0.89442736,0.8128218,0.7407021,0.6486896580032007,0.6146211298678191,0.6302414535051696,0.4017578523769725,0.45667204619154045,0.5022863215427347
1161,SOL-USD,2024-06-25,136.60914611816406,0.28866667494058296,0.12808220883090984,0.2958892720516174,0.5379024985808977,0.8852138477159793,0.6442655018193831,0.4079840166029776,0.1621301078635339,0.2690918627385354,0.5183403649604157,0.8973048969236768,0.6781120868216278,0.34496676916438973,0.20594274312134447,0.42759927803082315,0.6683619475639878,0.7457233305522125,0.6314350110884004,0.2828176090418937,0.4004945128133146,0.7756038598934333,0.8939112764647539,0.8433753682045754,0.8008832687648547,0.4,0.27,0.35,0.6,0.68,0.55,0.36,0.17,0.51,0.75,0.68,0.64,0.4,0.31,0.58,0.78,0.57,0.71,0.57,0.61,0.67,0.69,0.68,0.67,0.187775,0.072575465,0.22057337,0.8376247,0.4836131,0.99593073,0.76734966,0.016744561,0.9051937,0.9626995,0.95654196,0.85215443,0.59321535,0.8166569,0.6645217,0.9481974,0.80451727,0.9964593,0.9119217,0.8311066,0.88996035,0.9526673,0.58279014,0.8059042,0.7101430716422187,0.7703424143680997,0.7455958891571707,0.3080481126501131,0.44688022072587097,0.45378293335559783
761,ETH-USD,2024-06-25,3369.477294921875,0.30448086547973985,0.3662191188785282,0.24584316043593094,0.6384957685977148,0.4508921090727091,0.5012328617721595,0.32945331651675913,0.2569374219127804,0.4774802557785054,0.448474771256027,0.5313828971104396,0.48261481163056724,0.16978630895628644,0.31985352838471626,0.3306267412921074,0.43549829181695987,0.4391486885198065,0.3351466514383657,0.2991296005669941,0.3760107902021918,0.28538594798054445,0.48134110750786774,0.3689079767649081,0.37287094986268654,0.29,0.26,0.33,0.61,0.68,0.58,0.19,0.16,0.46,0.75,0.69,0.64,0.27,0.22,0.46,0.78,0.59,0.71,0.34,0.45,0.4,0.74,0.71,0.67,0.06670397,0.060568154,0.16494466,0.9180783,0.46689716,0.99024993,0.3611779,0.005083219,0.8753819,0.9534116,0.95502913,0.8369561,0.2864932,0.2494987,0.16745931,0.94469756,0.86593217,0.9950606,0.5242011,0.47344443,0.6483458,0.9674405,0.6949022,0.9112766,0.6577200962828574,0.7633302335425354,0.7031531791169718,0.22635872017845188,0.26635046406435925,0.3802634817973434
362,BTC-USD,2024-06-26,61604.80078125,0.5122273159902062,0.5355998178887068,0.1713497238820263,0.0854186295817924,0.41393346895783195,0.246745585043874,0.24459278052277852,0.7716170497526493,0.5451377790898788,0.11850152118264023,0.28735203934278053,0.07838034080587716,0.6379991871525654,0.8162030184984997,0.1671504517276175,0.11150673667368842,0.3004356756462435,0.03498663791990714,0.3666606152285424,0.8055961080760495,0.05470605936791476,0.05453250580880014,0.3202606175545533,0.022768149640031463,0.43,0.23,0.43,0.64,0.73,0.63,0.37,0.17,0.55,0.72,0.78,0.68,0.41,0.27,0.54,0.75,0.62,0.75,0.57,0.54,0.7,0.75,0.85,0.67,0.21158211,0.2137073,0.43586975,0.34519956,0.433144,0.986038,0.7859665,0.005645671,0.9207518,0.93036765,0.9407147,0.69157076,0.39507163,0.9131272,0.4575551,0.92108333,0.70977944,0.9876221,0.81069905,0.850294,0.97853607,0.89442736,0.8128218,0.7407021,0.6585741113214088,0.605059655564192,0.6275160529688376,0.3974882520788551,0.45769746128791056,0.49522892307649613
1162,SOL-USD,2024-06-26,149.44837951660156,0.3526799567387954,0.16626770073634126,0.5340404656317713,0.6166937079277196,0.9414721213486754,0.5821658879578552,0.47937756935884096,0.13174056040107696,0.3439452607130993,0.45425822654972925,0.9346361157082611,0.5084403006709178,0.4747241496522966,0.2427324007299378,0.4137046637289229,0.5361304628178941,0.9043496238251143,0.3172617141313394,0.33488518520341976,0.2322913035848588,0.7739497762441061,0.7428049376381475,0.9267588212341173,0.4604893287062734,0.4,0.26,0.36,0.59,0.69,0.54,0.35,0.19,0.5,0.75,0.66,0.61,0.45,0.32,0.58,0.78,0.56,0.69,0.58,0.61,0.66,0.69,0.66,0.64,0.187775,0.072575465,0.23499908,0.8376247,0.46190506,0.99593073,0.68107253,0.019562857,0.9051937,0.9626995,0.95654196,0.81003386,0.56930184,0.8166569,0.72649676,0.9542291,0.84665143,0.99661887,0.9181628,0.8311066,0.88996035,0.954783,0.58279014,0.8059042,0.7228607389376493,0.7603435539712113,0.6943647543827036,0.3083448357856472,0.4527693688174834,0.4917459201300512
762,ETH-USD,2024-06-26,3444.800537109375,0.3969930287982387,0.3644483640941143,0.3382240247369572,0.5518814553719972,0.4585539142113185,0.5153675583443827,0.3944499993428011,0.2854394038085638,0.4310461512369117,0.2951439384976978,0.5095933572319344,0.38556351197952754,0.16134790542870195,0.3639904473798696,0.4110242874698708,0.42837036254072763,0.4171601286348386,0.23391796616238753,0.295716106137339,0.5136555620572844,0.31578264602438627,0.34013432998046406,0.3634562519285103,0.22535046407422293,0.27,0.27,0.34,0.58,0.68,0.59,0.2,0.16,0.43,0.71,0.69,0.64,0.28,0.22,0.46,0.77,0.59,0.72,0.32,0.45,0.4,0.74,0.69,0.68,0.06670397,0.060568154,0.19987269,0.9180783,0.46689716,0.99629647,0.3474338,0.005911021,0.86445206,0.9536771,0.92729926,0.9401208,0.27352652,0.25309667,0.22721724,0.94469756,0.86593217,0.9954091,0.5100069,0.52472556,0.6483458,0.9674405,0.6949022,0.92069465,0.6511668394685639,0.735506389942925,0.7044789905540364,0.23742697901317275,0.2702519644472939,0.39783029168128703
1163,SOL-USD,2024-06-27,139.70339965820312,0.34411266198775037,0.23533612670787674,0.5659070199613835,0.713047925006221,0.9224232154547811,0.6316196633210084,0.5171834390479993,0.14469660829273304,0.39160605280820887,0.4623007005029112,0.9234505417002943,0.40075444010270284,0.30189792843494956,0.20786239192804873,0.4137215355632705,0.5440699817867508,0.8899415228871922,0.3490086619989034,0.18277231245601014,0.33069987531438155,0.8520456561078301,0.6798489333205268,0.893044171675345,0.22700306985049504,0.39,0.26,0.35,0.56,0.69,0.56,0.35,0.18,0.5,0.71,0.68,0.62,0.43,0.32,0.58,0.76,0.56,0.72,0.56,0.63,0.68,0.71,0.66,0.66,0.187775,0.072575465,0.2635631,0.8376247,0.4836131,0.9961966,0.6638751,0.019434309,0.8965695,0.9617388,0.9432401,0.88277775,0.5776044,0.8166569,0.6645217,0.9481974,0.80451727,0.9964593,0.9072475,0.8311066,0.88996035,0.9526673,0.58279014,0.8059042,0.7183902266934284,0.755156762755238,0.701676979472614,0.3144486377864056,0.43841901190518634,0.49872506913743536
363,BTC-USD,2024-06-27,60320.13671875,0.5091750324932773,0.5127057601976955,0.1664801361632741,0.06707759896745841,0.4463696142619886,0.23567193350163035,0.22570161510303854,0.7604919939808669,0.5271104566143274,0.1010287201557326,0.30043841166826823,0.08246070631493475,0.6712411959520548,0.8242013077169164,0.15385503812023132,0.10706642251365434,0.31109195473212053,0.03277967687001336,0.38564395490891024,0.8092383773552267,0.05121707302845652,0.05836338093174255,0.330197955750636,0.025311669951332837,0.43,0.23,0.43,0.64,0.73,0.63,0.37,0.17,0.55,0.72,0.78,0.68,0.41,0.27,0.54,0.75,0.62,0.75,0.57,0.54,0.7,0.75,0.85,0.67,0.21158211,0.2137073,0.43586975,0.34519956,0.433144,0.986038,0.7859665,0.005645671,0.9207518,0.93036765,0.9407147,0.69157076,0.39507163,0.9131272,0.4575551,0.92108333,0.70977944,0.9876221,0.81069905,0.850294,0.97853607,0.89442736,0.8128218,0.7407021,0.6618800618118253,0.6029775865609905,0.6267651039372922,0.3960573979794967,0.45807025945980834,0.49305433771344376
