,Symbol,Date,Close,Xv_pb_10N_30d,lr_pb_10P_30d,rf_pb_20P_30d,rf_pb_15P_30d,rf_pb_15N_30d,Xv_pb_15P_30d,rf_pb_10P_15d,Xv_pb_10P_30d,Xv_pb_15N_30d,lr_pb_10N_15d,rf_pb_10N_30d,rf_pb_10N_15d,Xv_pb_20N_30d,lr_pb_10N_30d,rf_pb_25N_30d,lr_pb_15N_30d,rf_pb_15N_15d,Xv_pb_10N_15d,rf_pb_10P_30d,rf_pb_20N_30d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
50513,BAND-USD,2024-07-10,1.0233149528503418,0.9630616,0.5144282576773598,0.49260424297924305,0.4534228878492648,0.5472360943617337,0.010088306,0.42726936772798957,0.009942608,0.90308934,0.4181304673486572,0.5116409631075531,0.48851839662172486,0.8849005,0.5203595319564271,0.5662256730685175,0.3775746903778258,0.6007937532239003,0.81214345,0.5013315942048817,0.43552710739552836,0.3318940903673674,0.42726936772798957,0,0.6347033671491517,0.5786155474605731,0
43421,AURY-USD,2024-07-10,0.32880699634552,0.98230076,0.5923248950170491,0.539041567350778,0.4280126130405542,0.565826305230717,0.007304427,0.45062597689492834,0.014439768,0.88082016,0.4955140964046564,0.5097375062702728,0.5517455583488866,0.88416654,0.5705015995096014,0.5573469406897851,0.4319432830306826,0.6063568436422538,0.7606221,0.4633384219182313,0.42541300048420794,0.33928864546815246,0.45062597689492834,0,0.6457043059770112,0.6032744576610938,0
7125,ADA-USD,2024-07-10,0.39581701159477234,0.9950499,0.5862770882081022,0.5256078205420311,0.43463366377344703,0.5723900205009539,0.0074257683,0.4498046933599401,0.014439768,0.9055278,0.5129272022022224,0.5102355221432887,0.5356138844672128,0.9612049,0.554342460402667,0.5655828159256603,0.41085807800092056,0.6186026942828413,0.7606221,0.47199923212251965,0.414270215164952,0.3391125895257504,0.4498046933599401,0,0.6537697927856024,0.6054456246362813,0
45326,AVAX-USD,2024-07-10,25.22551918029785,0.96388906,0.5744044760051373,0.5040871212121214,0.47574104005729395,0.5928958790215186,0.029409263,0.43710098228169825,0.015043407,0.9367421,0.4121947190270056,0.5270329556064852,0.5794182883966166,0.71271175,0.4202151986832023,0.5611352912281355,0.2915798228568553,0.615719569074716,0.806137,0.4440775607986746,0.4933391303399041,0.3392885317313863,0.43710098228169825,0,0.6162939625839969,0.6055622757723942,0
40912,AUCTION-USD,2024-07-10,13.853970527648926,0.97369516,0.4442242998018705,0.4281119297369299,0.40559352276989974,0.5998883032639427,0.024662722,0.38782368243632914,0.014797944,0.9363458,0.5460001488882499,0.5429165442400737,0.5464158325191608,0.87359023,0.6878305565294845,0.5870131911060354,0.5280836880211646,0.6220264372065842,0.7187313,0.45067108804437567,0.5353229520737258,0.29645437444517764,0.38782368243632914,0,0.69569281607926,0.6065928878205397,0
138433,DOT-USD,2024-07-10,5.904892921447754,0.98099595,0.13820408229874048,0.40143790931290957,0.3818692980222393,0.6048941262985379,0.010088306,0.4205432796214415,0.015830066,0.89490294,0.7755417977383768,0.5611933135349035,0.5781719930253213,0.79806733,0.9276004362339867,0.5815792829089693,0.8720924976614325,0.6232588582942685,0.73697656,0.41623449685778446,0.5160328377762586,0.234474887992502,0.4205432796214415,0,0.7462589959796508,0.6735016690215649,0
148519,EGLD-USD,2024-07-10,35.97251510620117,0.9552676,0.20511199368647406,0.4321787795537796,0.4649948581346414,0.5677000789066008,0.029409263,0.3945509135385603,0.011446654,0.87416875,0.6973496025184756,0.5782413863913864,0.5656774181557465,0.6609265,0.8572251845166377,0.5888252091046207,0.7679140242623842,0.5912870293921764,0.7767609,0.38497067489543313,0.48276625876703244,0.25986319432939353,0.3945509135385603,0,0.7046479043584898,0.6543354777850945,0
6175,ACS-USD,2024-07-10,0.20802399516105652,0.9840237,0.0826391780276766,0.46796727432805063,0.3889284516652937,0.4922564432508906,0.007304427,0.3733317975306623,0.01570124,0.8477629,0.9190648366815112,0.4245200320336144,0.4845899616665872,0.88416654,0.9917961753308111,0.5450780817537436,0.9803509441381524,0.5525712753967706,0.6944358,0.3946537806976738,0.44399703951019753,0.23345768224895141,0.3733317975306623,0,0.7232074942464986,0.6525207008412095,0
8077,ADS-USD,2024-07-10,0.3676320016384125,0.98230076,0.3262197145764112,0.5320415673507779,0.42063761304055425,0.5569467199037631,0.007304427,0.433266669535621,0.014439768,0.88082016,0.6731285944213724,0.5329597284924951,0.5719360345393628,0.88416654,0.8357567833952536,0.5573469406897851,0.7318324511555733,0.6155235103089205,0.7606221,0.4620278158576252,0.4190159416606785,0.297587438893748,0.433266669535621,0,0.7063421078384073,0.6521743728850073,0
181037,FORTH-USD,2024-07-10,3.0302159786224365,0.98358095,0.17556869445301646,0.292776985695464,0.22209594856561385,0.6222342232930467,0.010088306,0.366225292914066,0.015830066,0.9080469,0.742131101317424,0.566948840153599,0.507395143329354,0.79806733,0.8876696454909447,0.6148045033741627,0.7935521999750718,0.5971422265599898,0.77570707,0.3096808701918996,0.5638583068977807,0.17451477181985614,0.366225292914066,0,0.746934208383125,0.6488532193450718,0
126580,DEGO-USD,2024-07-10,1.5676130056381226,0.9630616,0.2285522153963863,0.4526168480212599,0.42536733229370927,0.5829633670890063,0.010088306,0.41338047883910073,0.009942608,0.90308934,0.6736232559180836,0.5329497654163555,0.5053755394788677,0.8849005,0.8715180179738616,0.5662256730685175,0.7789277463221368,0.6192552916854388,0.81214345,0.4643927289765428,0.45567296154138254,0.27163126808619564,0.41338047883910073,0,0.7230803373903137,0.6466454143086581,0
154420,EOS-USD,2024-07-10,0.52047199010849,0.94861895,0.26922230826678445,0.4952698273948274,0.4439972024235794,0.5462360943617337,0.008641163,0.4223804788391008,0.0050832243,0.9135841,0.6035530639329851,0.513402867869458,0.5006612537645819,0.8849005,0.7970407246231929,0.5568923397351841,0.6679998613715764,0.6082937532239003,0.86722946,0.4956678690411567,0.4433782019494093,0.2925293685473409,0.4223804788391008,0,0.6937237879490439,0.6402679682785558,0
145683,DYDX-USD,2024-07-10,1.2928260564804077,0.9630616,0.22621776623360654,0.4761922660672661,0.42343126383420504,0.5915117309161425,0.010088306,0.4301753142534763,0.009942608,0.90308934,0.6227654885326426,0.5534048519964421,0.5167885986419269,0.8849005,0.821941934845659,0.5724302740231184,0.7269743433188189,0.6156406431760534,0.81214345,0.4686885983118859,0.43940073376915484,0.2755043555287191,0.4301753142534763,0,0.7151538974283471,0.6373985561915977,0
172872,FIL-USD,2024-07-10,4.081707954406738,0.98099595,0.21669117645653294,0.4057820651570655,0.38522094637388754,0.5982274596318713,0.010088306,0.449457421035583,0.015830066,0.89490294,0.6737891221002706,0.5559369032784932,0.5424973898507182,0.79806733,0.8347152147284804,0.5725792829089693,0.7249842767927323,0.6106181656535759,0.73697656,0.43102257805763045,0.49937879737221835,0.2501077624246826,0.449457421035583,0,0.7172303614200399,0.6367886730973396,0
118975,DAO-USD,2024-07-10,0.4511359930038452,0.9229468,0.09325803468986313,0.49610316072816074,0.4439972024235794,0.5406805388061781,0.00992409,0.4283453911198026,0.014439768,0.9135841,0.8275443431485753,0.48769255040914045,0.5011056982090265,0.8849005,0.9652288311439,0.5568923397351841,0.9248202195673737,0.6082937532239003,0.63916165,0.5130201417684294,0.444044868616076,0.27198478219025374,0.4283453911198026,0,0.7304073150369629,0.6354024001064724,0
165455,ETHW-USD,2024-07-10,2.2550230026245117,0.9818112,0.23366148919987545,0.42627593893035093,0.38812175901154233,0.6008522559778953,0.010088306,0.43676870942040064,0.015830066,0.92910856,0.6003369507327128,0.5534071413737314,0.5104606765640048,0.8849005,0.7654604428123346,0.5821246819543684,0.6399886023338134,0.6212812657114128,0.81214345,0.4190630098480622,0.4834909768593979,0.2540439211833017,0.43676870942040064,0,0.7122392561276347,0.6317022775922471,0
31277,APT-USD,2024-07-10,0.0005920000257901847,0.98230076,0.1363598766460133,0.5047955957441251,0.351207925296238,0.45032426066365694,0.007304427,0.3714437051773614,0.014439768,0.88082016,0.8892543343570551,0.40266064522282347,0.43044866080198896,0.88416654,0.9760589249929398,0.49840907300191745,0.9417943857532525,0.4782733014534486,0.7606221,0.37690624177952936,0.3501879196826566,0.23697531963938437,0.3714437051773614,0,0.6985088054695675,0.6291837018064185,0
67914,BOBA-USD,2024-07-10,0.23652200400829315,0.98230076,0.4463898537213474,0.5125653768745875,0.39274872415166534,0.5702800532370964,0.007304427,0.3926869891687065,0.014439768,0.88082016,0.5898352300301909,0.523893350426117,0.5479677805711088,0.88416654,0.7204568211847219,0.5487755121183565,0.5876647222419127,0.6129553284907387,0.7606221,0.3960171031403907,0.4242474878922247,0.2946090582006987,0.3926869891687065,0,0.6794396801796445,0.6254399920725713,0
120879,DAR-USD,2024-07-10,0.11452600359916687,0.98230076,0.3404334115504794,0.5208832303317599,0.34172666532813595,0.5069683926754359,0.007304427,0.3960203225020398,0.014439768,0.88082016,0.6832333974702918,0.4309115470987254,0.4759537113070396,0.88416654,0.816271269152213,0.5296088454516898,0.6914281698071194,0.5970812026166129,0.7606221,0.3953544047276923,0.38877857902331586,0.2713704888001274,0.3960203225020398,0,0.6739685576091973,0.6224101066469947,0
85896,CELO-USD,2024-07-10,0.5177549719810486,0.94861895,0.49768652337493513,0.4952698273948274,0.4439972024235794,0.5462360943617337,0.008641163,0.4223804788391008,0.0050832243,0.9135841,0.49306323868660484,0.513402867869458,0.5006612537645819,0.8849005,0.6524736178821223,0.5568923397351841,0.5157126377981135,0.6082937532239003,0.86722946,0.4956678690411567,0.4433782019494093,0.3260644170268647,0.4223804788391008,0,0.6625595777749067,0.6148094984007599,0
149530,ELA-USD,2024-07-10,1.890910029411316,0.9630616,0.5526167986534221,0.4280537167081287,0.40826018943656633,0.5851855893112285,0.010088306,0.41494974290836484,0.017544413,0.90308934,0.534204276415012,0.5333664320830221,0.5012009363042647,0.8849005,0.6477315484471236,0.5685565001361865,0.47538707768117805,0.6209219583521054,0.81214345,0.4562158765891642,0.4647638706322917,0.3120827492777055,0.41494974290836484,0,0.6696988681111726,0.6136969903007646,0
51465,BAT-USD,2024-07-10,0.17941799759864807,0.98230076,0.48837780007324977,0.49714871020792084,0.3409826177090883,0.5472202241772675,0.007304427,0.39173460821632555,0.014439768,0.88082016,0.562703204356996,0.49668204620745987,0.519398155751484,0.88416654,0.6795494434450797,0.5440136073564518,0.5419044565803715,0.6129553284907387,0.7606221,0.36018773806102566,0.4355971215918584,0.282445442971452,0.39173460821632555,0,0.6644754965620033,0.6109067551290361,0
81940,CAKE-USD,2024-07-10,1.8690320253372192,0.9630616,0.45069484127078113,0.4280537167081287,0.40826018943656633,0.5851855893112285,0.010088306,0.41494974290836484,0.009942608,0.90308934,0.5210746492701626,0.5333664320830221,0.498661253764582,0.8849005,0.7018309877212814,0.5685565001361865,0.5670433550416374,0.6209219583521054,0.81214345,0.4562158765891642,0.46658205245047346,0.2958087090888386,0.41494974290836484,0,0.6849621871009652,0.6099355417546175,0
159057,ERG-USD,2024-07-10,0.9043310284614563,0.9665936,0.41379113001579665,0.3980641011427963,0.3481646160092812,0.5231014671602906,0.010088306,0.3694442683830414,0.009942608,0.8753347,0.6371427560007125,0.4989423466471056,0.4616473273315379,0.8849005,0.7484276697662149,0.6096554944883117,0.5894184823967441,0.5905900287577921,0.77570707,0.3540056565166859,0.48123662302609665,0.25555300261014696,0.3694442683830414,0,0.6825188988236632,0.6098842849615547,0
75419,BSW-USD,2024-07-10,0.060068998485803604,0.98230076,0.4396113824580265,0.4984676459161755,0.3303099986614692,0.442885723710414,0.007304427,0.39435365583537313,0.014439768,0.88082016,0.6314368490918291,0.4105554864926648,0.4490850244383527,0.88416654,0.7487094618982169,0.48470083679368126,0.6064094232883979,0.4731621903423375,0.7606221,0.375331677454965,0.355873817118554,0.2765506796804138,0.39435365583537313,0,0.63962238738598,0.5739977029392483,0
183306,FRONT-USD,2024-07-10,0.7792220115661621,0.92297846,0.2690290196446777,0.5213983655233656,0.4910317095185516,0.5119539239177986,0.008764312,0.489053811394366,0.010789711,0.8482675,0.6841493558969316,0.46396405668064666,0.47926727274560094,0.85913503,0.8418774969723481,0.5082387155815602,0.7365376198247322,0.5296072469197471,0.6168309,0.5294155241638118,0.4376598810546179,0.3123032806658378,0.489053811394366,0,0.6765238618413641,0.5722721644709579,0
80036,BURGER-USD,2024-07-10,0.4118160009384155,0.9840237,0.6345209312486854,0.3827775631067404,0.29057458104424627,0.5175459116047351,0.007304427,0.37839069695447003,0.014439768,0.8477629,0.37736455292291105,0.48338715184191083,0.49875843844264905,0.88416654,0.3715889094332223,0.6003221611549783,0.24365761839696348,0.6005900287577921,0.6437221,0.30980652231755174,0.4773370837109228,0.26736695311423486,0.37839069695447003,0,0.6012577658046134,0.5303423341422151,0
65785,BNB-USD,2024-07-10,525.1380615234375,0.84642524,0.46797818052813034,0.49383200867759725,0.43225791365497246,0.47875272276742853,0.098412916,0.41122618138148476,0.15937756,0.48783287,0.5790473767204943,0.47489999814999817,0.5061978027419202,0.12393571,0.6824427621614169,0.5025545970819802,0.584883319395488,0.5174835921928312,0.55017346,0.43789708902208896,0.42917474877180745,0.3490141119352715,0.41122618138148476,0,0.5217742686609457,0.5365107802662885,0
156324,EPIK-USD,2024-07-10,0.006579999811947346,0.98230076,0.21151628061002728,0.4907396516881811,0.34687892096723366,0.4480742606636569,0.007304427,0.3956505142057609,0.014439768,0.88082016,0.5528178246606179,0.39885905792123616,0.4265850244383526,0.88416654,0.7807389490090585,0.4926748072676517,0.6443150952637902,0.47938441256455966,0.7606221,0.3847816996549872,0.3492392017339386,0.24654620152848805,0.3956505142057609,0,0.6459605191199018,0.5508010824784608,0
47204,AZERO-USD,2024-07-10,0.48547598719596863,0.9229468,0.482589527172299,0.5011031607281607,0.4439972024235794,0.5462360943617337,0.00992409,0.4283453911198026,0.014439768,0.9135841,0.45472442237966715,0.5019286615202516,0.49899458709791533,0.8849005,0.5798233947590601,0.5568923397351841,0.42272379815099126,0.6082937532239003,0.63916165,0.5037650912633789,0.4433782019494093,0.32814404483035287,0.4283453911198026,0,0.6404903005424687,0.5488872853803647,0
110887,CUDOS-USD,2024-07-10,0.010397999547421932,0.95970374,0.27208820591651056,0.46632276302129255,0.3591491868124994,0.45945909151907594,0.007408664,0.4290784371998271,0.0074827196,0.87924886,0.6953997976955169,0.3632030472652255,0.44044077344169197,0.87660056,0.8399249500099878,0.5154185635114079,0.7294408875179694,0.4791205044955046,0.60331494,0.3984135955368832,0.3831932739774846,0.25514601343504156,0.4290784371998271,0,0.6594137086223713,0.5485665440344949,0
105577,CRV-USD,2024-07-10,0.2682270109653473,0.9840237,0.371102025961623,0.3808728012019785,0.3018404540601193,0.5186570227158461,0.007304427,0.38821797074450987,0.014439768,0.8477629,0.47939515203357763,0.4748734857694212,0.48212351780772833,0.88416654,0.6074690516290018,0.6003221611549783,0.45734158923461943,0.595109259527023,0.6437221,0.3148901054011348,0.462924873372242,0.2313364159729823,0.38821797074450987,0,0.6460921964593865,0.5477607435436419,0
44373,AVA-USD,2024-07-10,0.6142439842224121,0.9527014,0.48910690663567774,0.4300998580326159,0.31437697309663826,0.5289374302168418,0.008764312,0.43724776343147226,0.007884622,0.845832,0.5510372157423259,0.50673575207209,0.47518977852157945,0.91917783,0.6246334205200648,0.5752523143351315,0.4849154758272796,0.570332702020202,0.58672345,0.34024919076022014,0.5502796645219246,0.26258955012810187,0.43724776343147226,0,0.6627320982913817,0.5423752738380547,0
29992,API3-USD,2024-07-10,1.7820379734039307,0.9179529,0.5173111969980294,0.4448337977382097,0.42239714963399166,0.591875704751344,0.010231861,0.4441798520204065,0.012849066,0.9078691,0.4715759477607853,0.477173624890215,0.4827767430276616,0.87737584,0.5791792029576177,0.5522793693722137,0.4488979057472853,0.5432509920634921,0.6741909,0.45415786661668056,0.49938028053817535,0.3108270666930492,0.4441798520204065,0,0.6488662501952014,0.5417046559222669,0
66966,BOB-USD,2024-07-10,0.0008190000080503523,0.98230076,0.49129700128779336,0.4774441971427267,0.36932687520178165,0.43026473685413313,0.007304427,0.3649426588048362,0.014439768,0.88082016,0.6040622535963039,0.3901003999125782,0.4194681413214695,0.88416654,0.7668636244110981,0.47992480726765174,0.6333723404190307,0.46733679351694063,0.686429,0.39015593652922415,0.3574168574115943,0.2904490097250856,0.3649426588048362,0,0.6396127222436397,0.5393419828475567,0
119927,DAPPX-USD,2024-07-10,0.005969000048935413,0.95970374,0.59958276760907,0.48762110356963306,0.3358443337708043,0.45427055456583304,0.007408664,0.4169171817885717,0.0074827196,0.87924886,0.6299088887139623,0.3776772536144319,0.46080873880965734,0.87660056,0.676160103286107,0.4998612597041041,0.549527742737752,0.4766205044955046,0.60331494,0.39000203487532253,0.3993015735726263,0.300914116399928,0.4169171817885717,0,0.6250778884611462,0.5388018586363805,0
158105,EQX-USD,2024-07-10,0.00532800005748868,0.9840237,0.22105806529223113,0.45697521083598713,0.4030659253027673,0.3605977200474104,0.007304427,0.35651861071747554,0.01570124,0.8477629,0.6324375861637845,0.30338978727836974,0.41938042266757436,0.88416654,0.8918520630431881,0.46651012193578373,0.8149367734108619,0.4193994872176293,0.6944358,0.41331395385784686,0.35146772759404343,0.25808340839664146,0.35651861071747554,0,0.6454078701822213,0.5367436555865113,0
61434,BLOCK-USD,2024-07-10,0.025814000517129898,0.98230076,0.8272868915184507,0.4907396516881811,0.34687892096723366,0.4480742606636569,0.007304427,0.3956505142057609,0.014439768,0.88082016,0.4869815609141187,0.39885905792123616,0.4265850244383526,0.88416654,0.4184830512607775,0.4926748072676517,0.2907265735800853,0.47938441256455966,0.7606221,0.3847816996549872,0.3492392017339386,0.33693189838392185,0.3956505142057609,0,0.5706214713087789,0.5356314455121667,0
117071,CYBER-USD,2024-07-10,0.09155400097370148,0.9840237,0.2115026994601971,0.3462794941822008,0.19844768016734549,0.4514088542176777,0.007304427,0.3207137886692752,0.014439768,0.8477629,0.6697262799411142,0.4370951562557975,0.42201853945275003,0.88416654,0.8033348171871804,0.5788264346592518,0.6746222908433582,0.5849560925185927,0.6437221,0.26348124791874794,0.41759856897488484,0.17457841624820372,0.3207137886692752,0,0.6689288157962495,0.5718422668932199,0
15095,AIPAD-USD,2024-07-10,0.06257099658250809,0.98230076,0.8547805677461899,0.4984676459161755,0.3303099986614692,0.442885723710414,0.007304427,0.39435365583537313,0.014439768,0.88082016,0.4638260460957913,0.4105554864926648,0.4490850244383527,0.88416654,0.3862636794687597,0.48470083679368126,0.25797801990379526,0.4731621903423375,0.7606221,0.375331677454965,0.355873817118554,0.3374911589114924,0.39435365583537313,0,0.5647687325964504,0.5353777253100629,0
136294,DODO-USD,2024-07-10,0.11236000061035156,0.9840237,0.3604957493590995,0.3421000070027136,0.2051699023895677,0.4294680172768407,0.007304427,0.30499078175319894,0.014439768,0.8477629,0.5380779383768303,0.4373693265299677,0.4016188280530386,0.88416654,0.702816992894998,0.566326237488002,0.5327041452327622,0.5766227591852593,0.6437221,0.2768709472998266,0.4143873357636516,0.1995304852368057,0.30499078175319894,0,0.6395479492905316,0.5336659030650419,0
155372,EOSC-USD,2024-07-10,0.0013429999817162752,0.9955375,0.36046103020314096,0.299218749371456,0.18527920974887505,0.3764114608301915,0.0074257683,0.3098804553359418,0.014439768,0.8783773,0.6086096185773585,0.4299469294825707,0.4249619016461123,0.9612049,0.7143548587390975,0.5401354589682762,0.5569564781467354,0.47687689393939403,0.6437221,0.2512272796647797,0.4072374578637738,0.18437742764789578,0.3098804553359418,0,0.644444580498142,0.5335913034937372,0
12302,AGLD-USD,2024-07-10,0.8116300106048584,0.9179529,0.4674777185836467,0.4913994755244756,0.46706273404957604,0.5426516999979275,0.008764312,0.45419572503627953,0.0081934845,0.9078691,0.4541480703984339,0.456718357934948,0.4790624573133758,0.87737584,0.6341149761147933,0.5599716770645214,0.5270695345485524,0.5247894536019537,0.6741909,0.49596550196378963,0.45673392689182163,0.3256435959862523,0.45419572503627953,0,0.6498317169733984,0.5323382090676207,0
55176,BDX-USD,2024-07-10,0.04600900039076805,0.91478914,0.8466597153261821,0.3987284937284937,0.357208436008436,0.44215625754964,0.008053862,0.3673125405095994,0.07337455,0.9602019,0.3136068787077627,0.4342986400854049,0.4698941813547078,0.74570715,0.1780611331914605,0.5244554342716108,0.12673101925294353,0.488920732045732,0.84835047,0.42379057086704136,0.5237468707762826,0.3448255336643198,0.3673125405095994,0,0.5407391816102585,0.532219161178177,0
13254,AI-USD,2024-07-10,0.06750799715518951,0.92237806,0.6431570148805528,0.42192220369973327,0.35263563070916015,0.44586999057587307,0.0050886045,0.4009870982789714,0.04670397,0.90239984,0.5588617981075369,0.43072613034875196,0.42070314036954914,0.69445336,0.5408830591757958,0.49062781789157506,0.41763050308420435,0.5484627189331137,0.6222383,0.4170719819396289,0.45497479984770095,0.31146264194231954,0.4009870982789714,0,0.5893025286406642,0.5321352193060445,0
143821,DUSK-USD,2024-07-10,0.23726299405097961,0.95970374,0.3991623885247566,0.4870520729270731,0.46242637041321244,0.5489135288123879,0.007408664,0.4254755324038529,0.0074827196,0.87924886,0.6097789336681295,0.45794386935163595,0.48704972005063857,0.87660056,0.7686405537826742,0.5448883437311882,0.645958692141402,0.5297793525918526,0.5116679,0.4157530200013077,0.4542366639208745,0.29836929686179864,0.4254755324038529,0,0.6778807257302134,0.5313309965984905,0
62929,BLUR-USD,2024-07-10,0.16150599718093872,0.9840237,0.4769261677977371,0.4655863219470983,0.3939540926909348,0.4998651389030645,0.007304427,0.358057072255937,0.01570124,0.8477629,0.3937450265442977,0.4372283653669477,0.47744710452373007,0.88416654,0.6238106889438642,0.5450780817537436,0.5129139354171646,0.5588086491341443,0.6944358,0.3832688600627532,0.44953592839908635,0.28964219251309,0.358057072255937,0,0.6393568227558266,0.5308528541178958,0
34540,ARKM-USD,2024-07-10,1.3622139692306519,0.92297846,0.47122487114983813,0.49145967186408385,0.45902882351566554,0.5376602519035383,0.010231861,0.4620260336165884,0.009946354,0.8313049,0.4761698215947754,0.47678043474702486,0.48873155845988664,0.85913503,0.5991257988293884,0.5006852967781414,0.4713880121115882,0.5451072469197471,0.6168309,0.5082070119158258,0.45595883210356897,0.32769116965110784,0.4620260336165884,0,0.6276772103825462,0.530682590569397,0
1155,1INCH-USD,2024-07-10,0.4094739854335785,0.9955375,0.5862172708334772,0.36652179110096833,0.2875589439036091,0.5152343891096415,0.0074257683,0.3520321813876678,0.014439768,0.8783773,0.46922888210526603,0.5003554849793617,0.4959777746619852,0.9612049,0.5026669178673961,0.601064529897347,0.35851195274987496,0.6063778651903654,0.6437221,0.3570479867354867,0.4687499664078613,0.2662823908185619,0.3520321813876678,0,0.6404637574187042,0.5520431458099022,0
170968,FET-USD,2024-07-10,1.147130012512207,0.92546445,0.2813514812236954,0.4323580218800808,0.2619374542821195,0.5569281351640686,0.010231861,0.4478181130126999,0.007266667,0.8813034,0.6416962833770395,0.5442330464443842,0.42172783768463856,0.87737584,0.810136461429618,0.588526953438718,0.6858215750555287,0.5549653332778333,0.6234049,0.3742693544482338,0.5253248973248973,0.22999332661667998,0.4478181130126999,0,0.7071024803393895,0.5533135437752277,0
182354,FRM-USD,2024-07-10,0.02933800034224987,0.9840237,0.1359123335770666,0.45697521083598713,0.4030659253027673,0.3605977200474104,0.007304427,0.35651861071747554,0.01570124,0.8477629,0.7057675260958526,0.30338978727836974,0.41938042266757436,0.88416654,0.9366293612845586,0.46651012193578373,0.8842457117785956,0.4193994872176293,0.6944358,0.41331395385784686,0.35146772759404343,0.24558531875253292,0.35651861071747554,0,0.6572357213210829,0.5536399450207485,0
127532,DENT-USD,2024-07-10,0.0008229999803006649,0.98230076,0.18837691818082133,0.4774441971427267,0.36932687520178165,0.43026473685413313,0.007304427,0.3649426588048362,0.014439768,0.88082016,0.6668535439384322,0.3901003999125782,0.4194681413214695,0.88416654,0.8698149904353754,0.47992480726765174,0.7653221152677206,0.46733679351694063,0.686429,0.39015593652922415,0.3574168574115943,0.24598497990927898,0.3649426588048362,0,0.6641147428145965,0.5538100134576004,0
25712,AMPL-USD,2024-07-10,1.155508041381836,0.9855167,0.817934010378255,0.37889640772510286,0.3000596931543584,0.5474566113318636,0.010255409,0.3397902982707848,0.009942608,0.85817885,0.44389172526115767,0.565554215986916,0.4745809492651598,0.9614719,0.3300570255924055,0.6203978632306805,0.20583915310897202,0.6018324106449109,0.77570707,0.38297775141525137,0.4791524864024864,0.30907427172610114,0.3397902982707848,0,0.6186565856488491,0.5717083433438837,0
63881,BLZ-USD,2024-07-10,0.16651800274848938,0.98230076,0.35408103144145614,0.48469849375770446,0.3806661609160674,0.545197527919277,0.007304427,0.352720436582614,0.014439768,0.88082016,0.5251705643024869,0.46831029296070653,0.4797812726346009,0.88416654,0.7186734044459328,0.5425709111637556,0.575629201899,0.6081084385385855,0.686429,0.38167866380195137,0.43921830596304273,0.27179703760390017,0.352720436582614,0,0.6682217701744626,0.5712382619322024,0
115614,CWS-USD,2024-07-10,0.2740119993686676,0.9840237,0.1980051387346456,0.38877484360402087,0.2759775946972599,0.4874316659470111,0.007304427,0.36984730300972013,0.014439768,0.8477629,0.6292391651115868,0.47736403198790855,0.4412755740847847,0.88416654,0.8308197192357013,0.5748976660594307,0.7014487310386356,0.5908807234432235,0.6437221,0.33879879722767664,0.4599528746107694,0.2072755054676574,0.36984730300972013,0,0.6889435555636549,0.5694672216405338,0
2548,AAVE-USD,2024-07-10,92.87519836425781,0.97764707,0.7118170478152015,0.38348660582659205,0.2898597542044195,0.6295598151850677,0.010201199,0.27070449192027246,0.023007803,0.77014023,0.49118179446202515,0.5516789237164624,0.5732023182972431,0.87300396,0.464438646071961,0.5775916555494728,0.31507783513131465,0.5650191634346047,0.6413507,0.40463778256057653,0.6194591744040274,0.2988621322127569,0.27070449192027246,0,0.6450040940441868,0.5693231446316558,0
10153,AERGO-USD,2024-07-10,0.08886399865150452,0.98230076,0.6568561634197835,0.5158832303317599,0.34172666532813595,0.5069683926754359,0.007304427,0.3960203225020398,0.014439768,0.88082016,0.4512764821811316,0.42963881982599816,0.4759537113070396,0.88416654,0.4843588162933261,0.5296088454516898,0.36060206075666423,0.5927954883308986,0.7606221,0.38535440472769233,0.38877857902331586,0.3151039155909573,0.3960203225020398,0,0.6040890569600307,0.5679716358513465,0
20865,ALICE-USD,2024-07-10,0.9368879795074463,0.9665936,0.5218681827323443,0.38989976547846056,0.29357098741565263,0.49187611039145557,0.010088306,0.36823088780553886,0.009942608,0.8753347,0.48373273441733594,0.5066551150878152,0.4296446217038323,0.8849005,0.5948364564462765,0.584230999392764,0.4174005533223559,0.5863614926739927,0.77570707,0.38477185195073127,0.482001998001998,0.2665460086746826,0.36823088780553886,0,0.6433707926381735,0.5642806172172488,0
166233,EUL-USD,2024-07-10,4.363483905792236,0.97790855,0.3245866310917708,0.3670085053835055,0.23405493402459926,0.6179574160826684,0.008434031,0.36602759562801784,0.00820875,0.81444013,0.6082354675600145,0.5503742108355487,0.5383310899128909,0.91900927,0.7213076151770834,0.5966649294977467,0.5927870771993484,0.5997596361971361,0.5204031,0.3564872141747141,0.572120292718977,0.21762418597024397,0.36602759562801784,0,0.7052994488282753,0.5642100929112945,0
49108,BAL-USD,2024-07-10,2.496603012084961,0.98358095,0.41170672964237714,0.39790708584538514,0.40778995127679335,0.5433355235273393,0.010088306,0.38756893936112596,0.017210875,0.9080469,0.42818585240356044,0.45534581735939966,0.4773937361514763,0.8849005,0.6813073892695077,0.5301571298985812,0.5599200752470624,0.5325533107243635,0.81308866,0.4438887223887224,0.5071060051060051,0.28412491990712985,0.38756893936112596,0,0.6698317104695988,0.5621435838184514,0
