,Symbol,Date,Close,rf_pb_25N_30d,Xv_pb_10N_30d,rf_pb_10N_30d,lr_pb_10N_30d,rf_pb_10N_15d,rf_pb_15N_30d,rf_pb_15N_15d,Xv_pb_15N_30d,rf_pb_20P_30d,rf_pb_10P_15d,lr_pb_15N_30d,rf_pb_20N_30d,Xv_pb_20N_30d,lr_pb_10P_30d,lr_pb_10N_15d,Xv_pb_15P_30d,rf_pb_10P_30d,rf_pb_15P_30d,Xv_pb_10P_30d,Xv_pb_10N_15d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
444726,STRAX-USD,2024-08-06,0.04172537475824356,0.47992480726765174,0.98230076,0.3889239293243429,0.2943246415712297,0.4194681413214695,0.44026473685413314,0.46733679351694063,0.88082016,0.46536903374403393,0.34494265880483627,0.20872683118941157,0.3586073336020705,0.88416654,0.5869336149355971,0.24001272929937778,0.007304427,0.3923781587514463,0.37569051156541794,0.014439768,0.686429,0.30411207219351105,0.34494265880483627,0,0.5461429293287945,0.4554596540659491,0
541557,XNL-USD,2024-08-06,0.006157414522022009,0.5139685951303598,0.9840237,0.41316099319663435,0.47482701948171047,0.38280208923629977,0.34827143608025957,0.4578994824619824,0.8477629,0.2966464050491117,0.3033241150865323,0.3221938804414288,0.4000540024303183,0.88416654,0.33821322064264137,0.34321326292016335,0.007304427,0.2577598361887155,0.18664032085998616,0.014439768,0.6437221,0.18217861487484766,0.3033241150865323,0,0.5735407904974659,0.4558254645725575,0
212415,HBB-USD,2024-08-06,0.06942039728164673,0.540483943816761,0.9840237,0.4202201562557974,0.3433565020490573,0.4032018006360112,0.3702122730210966,0.4705185300810301,0.8477629,0.2982465271492337,0.3207137886692752,0.2309218804880927,0.40326523564155153,0.88416654,0.43538785666748425,0.3072343797403811,0.007304427,0.2543701368076368,0.18618577540544068,0.014439768,0.6437221,0.19596468167210634,0.3207137886692752,0,0.5563015193553569,0.45637027582548384,0
334181,NWC-USD,2024-08-06,0.07365312427282333,0.5317328292622409,0.98230076,0.42670680716079223,0.1334733591702168,0.4441304789838072,0.49584831508360916,0.462967745897893,0.861122,0.47271944966797913,0.3782919737056217,0.09985564032174357,0.37609193233666915,0.88416654,0.7660406391915652,0.13804598956580685,0.007304427,0.3806315458871864,0.3428599903364609,0.014152247,0.7606221,0.32354697753024475,0.3782919737056217,0,0.5340169289202219,0.45651687089114373,0
424766,SHILL-USD,2024-08-06,0.0024618045426905155,0.5139685951303598,0.9840237,0.41316099319663435,0.5107263665237997,0.38280208923629977,0.34827143608025957,0.4578994824619824,0.8477629,0.2966464050491117,0.3033241150865323,0.35513268037770124,0.4000540024303183,0.88416654,0.341942146892158,0.3471532307404019,0.007304427,0.2577598361887155,0.18664032085998616,0.014439768,0.6437221,0.18272596415007186,0.3033241150865323,0,0.5808003673652383,0.45673329071715824,0
338766,OGN-USD,2024-08-06,0.07053261250257492,0.540483943816761,0.9840237,0.4202201562557974,0.41528426581169003,0.4032018006360112,0.3913233841322076,0.46940741896991894,0.8477629,0.3147080656107722,0.3207137886692752,0.2804466404447629,0.40326523564155153,0.88416654,0.30703727398240777,0.31010745153344055,0.007304427,0.2543701368076368,0.1936857754054407,0.014439768,0.6437221,0.1810312714250527,0.3207137886692752,0,0.5718605880725808,0.45677503420392246,0
238687,IOTX-USD,2024-08-06,0.033230118453502655,0.448106827861437,0.9840237,0.2940041451427275,0.5342889452687308,0.4110658695736095,0.3530003174500078,0.41374137103007075,0.8477629,0.44418220673863523,0.3684690510429157,0.42047724113779145,0.3599466653229812,0.88416654,0.39434506004674386,0.3020552001332828,0.007304427,0.40741813741813737,0.4133678733547154,0.01570124,0.6944358,0.28215533858106856,0.3684690510429157,0,0.5635685561559278,0.45689860464063203,0
272516,LOCUS-USD,2024-08-06,0.023191336542367935,0.5409243318351479,0.9295156,0.5042356649318158,0.4825856739100323,0.41562161839135536,0.430795563913211,0.5448822993526943,0.8744752,0.33812845822907744,0.4848899435531788,0.35788254122090246,0.49473195225826794,0.69445336,0.4140785865096414,0.39274697316789414,0.0050886045,0.3156307467042761,0.28322819132285654,0.04670397,0.48363632,0.2330219075405835,0.4848899435531788,0,0.5919076688674858,0.4571577014412922,0
393230,RACA-USD,2024-08-06,0.00013312000373844057,0.5139685951303598,0.9840237,0.41316099319663435,0.48041991348362945,0.38280208923629977,0.34827143608025957,0.4578994824619824,0.8477629,0.2966464050491117,0.3033241150865323,0.32826674780314624,0.4000540024303183,0.88416654,0.4581025101999964,0.3498757145989538,0.007304427,0.2577598361887155,0.18664032085998616,0.014439768,0.6437221,0.19977652680857583,0.3033241150865323,0,0.5747642586327075,0.45736059077081637,0
252873,KLAY-USD,2024-08-06,0.12260551750659943,0.566326237488002,0.9840237,0.4373693265299677,0.5613126433361761,0.4016188280530386,0.4294680172768407,0.5766227591852593,0.8477629,0.3421000070027136,0.30499078175319894,0.38975396713416577,0.4143873357636516,0.88416654,0.36929636095201823,0.3973666988080568,0.007304427,0.2768709472998266,0.2092175214371867,0.014439768,0.6437221,0.20152620195666318,0.30499078175319894,0,0.6096443397094944,0.501243977824045,0
282504,LTC-USD,2024-08-06,57.87934875488281,0.5286192350448968,0.9299179,0.45222510330468935,0.4092042930601574,0.5416940673562192,0.5442685349603507,0.5182714249201092,0.8033713,0.49065668236991783,0.3532126103224793,0.30783501928021156,0.474364276246629,0.73259765,0.4314786467671648,0.2642385101839083,0.0067799217,0.41962282162282166,0.4750027637910766,0.022818174,0.6587514,0.30916511679805325,0.3532126103224793,0,0.5781694300204792,0.50139459251705,0
389274,QI-USD,2024-08-06,0.0048354086466133595,0.537964518797336,0.9840237,0.4112815580892582,0.6702209871711293,0.40870685114106176,0.3734265587353823,0.45666352397602394,0.8477629,0.314022140424847,0.34076224313878223,0.5114420587639796,0.39928862745441696,0.88416654,0.2596148905083186,0.5118084389634096,0.007304427,0.23526672877775817,0.2163668165864819,0.014439768,0.6437221,0.17423434705311516,0.34076224313878223,0,0.6189945273948565,0.501895257253686,0
520067,WIN-USD,2024-08-06,7.735747203696519e-05,0.47992480726765174,0.98230076,0.3901003999125782,0.9230090894993851,0.4194681413214695,0.43026473685413313,0.46733679351694063,0.88082016,0.4774441971427267,0.3649426588048362,0.8455628107445049,0.3574168574115943,0.88416654,0.13335676553696077,0.7443354427439368,0.007304427,0.39015593652922415,0.36932687520178165,0.014439768,0.686429,0.23790886398281222,0.3649426588048362,0,0.6779599255989178,0.5716629748720632,0
43290,AURY-USD,2024-08-06,0.28189733624458313,0.5989654622982794,0.9840237,0.4621290774000128,0.8046043959223729,0.46281944769483474,0.5046502806656259,0.6009593670218673,0.8477629,0.40900050682968414,0.4187284823212019,0.6730425985531723,0.45985019950809447,0.88416654,0.15190910370194413,0.5446706670110695,0.007304427,0.3453903388278389,0.2844775946972599,0.014439768,0.6437221,0.20645176231922163,0.4187284823212019,0,0.6854014282491707,0.5585597972055167,0
38492,ATA-USD,2024-08-06,0.06999627500772476,0.5065908911837356,0.98230076,0.40266064522282347,0.8407825527971282,0.43044866080198896,0.47143537177476796,0.4771621903423375,0.88082016,0.500073373521903,0.37311037184402807,0.7417495019107099,0.3501879196826566,0.88416654,0.1612561553913836,0.5843217042919295,0.007304427,0.37690624177952936,0.3575715616598743,0.014439768,0.7606221,0.24098994534050627,0.37311037184402807,0,0.6670656961929085,0.5586655297566803,0
233597,ILV-USD,2024-08-06,41.986820220947266,0.5558378109306554,0.9349201,0.5757367243867246,0.7006904038453251,0.5737216794500076,0.5747287308102527,0.5806975633027104,0.9402865,0.42204018897768897,0.3741074324030083,0.5808525580211652,0.4931016456024192,0.65776217,0.29358691159173994,0.45358231631205465,0.0048445472,0.4181813459024596,0.4370313543181964,0.02099711,0.61827296,0.27058044449075563,0.3741074324030083,0,0.6718180236872056,0.558712233623348,0
210545,HARD-USD,2024-08-06,0.0914725512266159,0.5296088454516898,0.98230076,0.42963881982599816,0.529611518479028,0.4759537113070396,0.5069683926754359,0.5927954883308986,0.88082016,0.5158832303317599,0.3960203225020398,0.4123804370524361,0.38877857902331586,0.88416654,0.4065432025456674,0.413839212538217,0.007304427,0.3953544047276923,0.34172666532813595,0.014439768,0.7606221,0.28028401677296944,0.3960203225020398,0,0.6142478538486628,0.5593455420061823,0
234233,INFRA-USD,2024-08-06,0.2473074346780777,0.5266747876793968,0.9840237,0.4113010565646389,0.8340484430930033,0.45802876632598005,0.497863301305117,0.546913159209212,0.8477629,0.4627337940402226,0.4078100156338805,0.7429443061295689,0.44791344010306866,0.88416654,0.27549851621678617,0.5548494178960541,0.007304427,0.4397331002331002,0.4309584216952638,0.01570124,0.6944358,0.27691382662219366,0.4078100156338805,0,0.679814450018296,0.5595907782720293,0
250495,KCS-USD,2024-08-06,7.514436721801758,0.5890490441418885,0.98099595,0.5360803812990722,0.45211576859008584,0.5538456624931084,0.6234604533360928,0.6352783797085266,0.9084662,0.4279918063962185,0.39066678765044394,0.34116925100164747,0.5420450632958372,0.87359023,0.4733630608870734,0.30019736559936183,0.010088306,0.4268776037508914,0.40197308252463043,0.0166742,0.73697656,0.29355654380643204,0.39066678765044394,0,0.6516462963995275,0.5597064752500448,0
295544,MBL-USD,2024-08-06,0.002523810602724552,0.48470083679368126,0.98230076,0.4105554864926648,0.7453455827417316,0.4490850244383527,0.442885723710414,0.4731621903423375,0.88082016,0.5031898681383977,0.39435365583537313,0.6296146183850199,0.355873817118554,0.88416654,0.32557871419961565,0.5708792667274761,0.007304427,0.375331677454965,0.3246433319948025,0.014439768,0.7606221,0.2595734069222452,0.39435365583537313,0,0.6415252346559389,0.5600443512794263,0
23746,AMB-USD,2024-08-06,0.008004290983080864,0.5419548229548228,0.9970186,0.4705673648247179,0.7602161537089257,0.4775791577560154,0.4564002892532304,0.46602532720547446,0.88690084,0.49647322367175306,0.3623200035487961,0.6321692476034005,0.4381483325759962,0.9612049,0.331134099520414,0.5875930420245736,0.0074257683,0.3977777516601046,0.3557701961437256,0.019159758,0.7202705,0.2698894876187842,0.3623200035487961,0,0.6772155087022724,0.5604878387589978,0
387849,PYUSD-USD,2024-08-06,1.0000299215316772,0.6049892672686789,0.9889176,0.55579775869292,0.4083991323137862,0.49694191754524586,0.5385447309865469,0.5942691666993137,0.9227738,0.4872741425241426,0.3903194742408622,0.2999672298163275,0.4473152636836847,0.9614719,0.5793390843191606,0.3363270204877736,0.010255409,0.4537824635969276,0.4467853339986466,0.009942608,0.81214345,0.3303112704323664,0.3903194742408622,0,0.6369217946280411,0.5606980646475154,0
466007,TIME-USD,2024-08-06,15.644681930541992,0.6172728216056387,0.9738722,0.5934298884380155,0.49571235141248804,0.5649633287387158,0.6169325400728853,0.6070008810633812,0.9172429,0.3747856714541499,0.38931181565453526,0.34721692845213664,0.5995090567327408,0.87359023,0.3185885337001442,0.32960217225444566,0.024662722,0.3834485306360306,0.2683092436039089,0.014797944,0.7273754,0.23278668566601116,0.38931181565453526,0,0.6731107349554138,0.5607748661502074,0
2565,AAVE-USD,2024-08-06,101.88644409179688,0.6560622573504928,0.9466188,0.6658658077091113,0.7975925195128679,0.586579031079031,0.5949713786213787,0.5649129514706139,0.8135821,0.32028675826237746,0.3597239275430452,0.6932438889183596,0.6838344433344434,0.5358885,0.20186953459205684,0.6129722415217668,0.003847824,0.33226569955672125,0.2810671064926541,0.10289794,0.4797282,0.21138976864308356,0.3597239275430452,0,0.7144722462887896,0.5611245399691214,0
370689,PLU-USD,2024-08-06,2.2433037757873535,0.607713538783198,0.98358095,0.594538231970932,0.5499585080337008,0.48425120393541454,0.6021704826858278,0.6076801739926743,0.9080469,0.30208928450776285,0.346770633538354,0.39493615240757457,0.568692057942058,0.8849005,0.2658392176927506,0.38938094492678893,0.010088306,0.3410640262515262,0.20182075154041684,0.015830066,0.77570707,0.1917435917407036,0.346770633538354,0,0.6792764524003554,0.5633052761931713,0
356545,OUSD-USD,2024-08-06,0.9976643323898315,0.5260660382417001,0.9855167,0.4781467664103488,0.5700336105209944,0.5282398410269927,0.5000321879740038,0.554407928328981,0.85817885,0.5001432374814728,0.39374439589323756,0.4956081808339537,0.4242856032856034,0.9614719,0.3890760865458389,0.3510174703724789,0.010255409,0.4709977244977244,0.45799138872823086,0.010815514,0.81308866,0.3098266680714782,0.39374439589323756,0,0.6414969600685245,0.5641615597903854,0
380928,PROM-USD,2024-08-06,5.090242862701416,0.618781137850797,0.98284364,0.5445784189081777,0.5983477533609844,0.5256419279173149,0.5950164422817874,0.6085226370851373,0.8651538,0.32636129027976857,0.37799554858826817,0.42375812474227875,0.5511714360201202,0.79806733,0.30115147050739066,0.43118993118462906,0.010088306,0.36670377539127536,0.2567543595990249,0.015830066,0.69149905,0.21524570518328356,0.37799554858826817,0,0.6658570691158512,0.5642318632461591,0
414662,SAVM-USD,2024-08-06,0.9687992930412292,0.5717938548866993,0.98853266,0.5170662877828779,0.4349564250832571,0.49639718450051284,0.5719633670890064,0.6193348787650258,0.94428176,0.48182646520146527,0.43342166757335887,0.30989079523932267,0.43658754695596796,0.8849005,0.36315981927438984,0.32769227113681293,0.010088306,0.4619470620703497,0.4327487431385264,0.009942608,0.81214345,0.2968205183074023,0.43342166757335887,0,0.6306300402670482,0.5643536861242089,0
555915,ZEC-USD,2024-08-06,31.75764274597168,0.6111196866858633,0.93621904,0.6181941142065355,0.6679096854917723,0.6039069435934552,0.6460660514594341,0.55324492383139,0.92692065,0.41436593561475143,0.37374770613516745,0.564091538823184,0.6353393845781955,0.86207306,0.4139750768769304,0.549771130621301,0.016727338,0.3999449153787389,0.3991953628650991,0.059021104,0.54580855,0.28537926592138374,0.37374770613516745,0,0.7193984003288606,0.5652844889850539,0
524426,WOO-USD,2024-08-06,0.13626036047935486,0.5562932721361166,0.98230076,0.4539322265826402,0.691799501194507,0.4617291123765582,0.5669664534382026,0.5996643270944741,0.88082016,0.5091132894882895,0.3592214829551392,0.5673066406427207,0.41496172920646607,0.88416654,0.304508439269589,0.45237189052104637,0.007304427,0.38176230238558995,0.3790856725489853,0.014439768,0.7606221,0.2681211332813753,0.3592214829551392,0,0.6637383073122588,0.5656909193587678,0
28954,APE-USD,2024-08-06,0.5736875534057617,0.5166747876793969,0.9665936,0.43107883434241673,0.7728063062791743,0.4603233328705466,0.49131027100208685,0.5456366440576967,0.8884639,0.4746267762856638,0.3965106042536106,0.6687631948999334,0.44655262547909613,0.8849005,0.22085936507864623,0.45238522800195347,0.008641163,0.46989868464868456,0.45155686491870706,0.0055318875,0.81308866,0.2786061117834544,0.3965106042536106,0,0.6689284551872301,0.5658001823922951,0
534112,XDB-USD,2024-08-06,0.0003102076007053256,0.48470083679368126,0.98230076,0.4105554864926648,0.7807141316404259,0.4490850244383527,0.442885723710414,0.4731621903423375,0.88082016,0.5031898681383977,0.39435365583537313,0.661872490759768,0.355873817118554,0.88416654,0.23242570280472305,0.5985319456132361,0.007304427,0.375331677454965,0.3246433319948025,0.014439768,0.7606221,0.24589997123052182,0.39435365583537313,0,0.6486584228358783,0.5664159324714831,0
296493,MC-USD,2024-08-06,1.2305827140808105,0.5753766054694498,0.9630616,0.5341211218377119,0.44768397829824763,0.5031487760462219,0.588880033755673,0.6182237676539146,0.90308934,0.4928574685118804,0.43344059717425354,0.32132579359225966,0.43552893889736,0.8849005,0.4187083321810409,0.3325608552897965,0.010088306,0.4830482123820263,0.44570869984848316,0.009942608,0.81214345,0.31302787303628093,0.43344059717425354,0,0.6301876597486457,0.5671753577423673,0
21761,ALPHA-USD,2024-08-06,0.05036458745598793,0.49840907300191745,0.98230076,0.40266064522282347,0.8698322740549366,0.43044866080198896,0.45032426066365694,0.4782733014534486,0.88082016,0.500073373521903,0.3714437051773614,0.7788031485095425,0.3501879196826566,0.88416654,0.1444671581330199,0.6270887738195936,0.007304427,0.37690624177952936,0.353238228326541,0.014439768,0.7606221,0.23777196733478065,0.3714437051773614,0,0.6705899590010246,0.568776926693367,0
302414,MKR-USD,2024-08-06,1850.1416015625,0.523879826082625,0.832492,0.44941024253524264,0.35624402351811535,0.5137413055945662,0.5415735620588561,0.4683648613813089,0.7278385,0.45959818123053436,0.3931371519336308,0.2693660821212384,0.46480993777464363,0.2181633,0.647668010110411,0.34403970325758887,0.0881195,0.5095864531463369,0.4625962003682591,0.119002104,0.9361357,0.38045037449532265,0.3931371519336308,0,0.4977036238825761,0.5689703679388893,0
453329,SWASH-USD,2024-08-06,0.0057810633443295956,0.49650038167604343,0.9882328,0.33245637451932664,0.968040010989856,0.4249944622227904,0.3760669077224805,0.44719382537397245,0.9122406,0.4152813320024024,0.3462118721955285,0.9495152069071112,0.35035247734721425,0.90297216,0.009414642098955841,0.7921433878782644,0.007288984,0.3232385669885669,0.3109911112279533,0.014439768,0.6437221,0.18687911818112155,0.3462118721955285,0,0.6851116987191939,0.5690175161330819,0
185569,FTT-USD,2024-08-06,1.3076746463775635,0.5724302740231184,0.9630616,0.5534048519964421,0.36418932882047855,0.5170266938800221,0.5890874884919001,0.6056406431760535,0.90308934,0.4901922660672662,0.43950864758680963,0.2595177226048921,0.43940073376915484,0.8849005,0.5494845319730213,0.34267208429233526,0.010088306,0.477779507402795,0.43343126383420505,0.009942608,0.81214345,0.3286545877515734,0.43950864758680963,0,0.6176225426484055,0.5706148078376333,0
530316,XCH-USD,2024-08-06,15.349238395690918,0.6192966311294482,0.9738722,0.5995013170094441,0.5598201486195696,0.5649633287387158,0.6169325400728853,0.6070008810633812,0.9172429,0.3857658024342809,0.38931181565453526,0.40570312830539795,0.6054019138755979,0.87359023,0.3130782637490212,0.37409345642138825,0.024662722,0.3827754537129537,0.25825924360390895,0.014797944,0.7273754,0.23183637538503218,0.38931181565453526,0,0.6877041045459017,0.5710263079934976,0
492885,USDC-USD,2024-08-06,1.0000693798065186,0.5337068516279042,0.98113054,0.5948850966285177,0.3065462713788285,0.534896410034181,0.5613487023419887,0.5699945655479712,0.90549713,0.5056582363714717,0.36486374093612833,0.23096076895396736,0.5726596597846599,0.92604274,0.27763514927677907,0.2419742369216723,0.010734099,0.4725450627803568,0.43501276501276515,0.011827056,0.8685712,0.2908914081663967,0.36486374093612833,0,0.6278455781103188,0.5583450166328285,0
325781,NGC-USD,2024-08-06,0.02259170077741146,0.48470083679368126,0.98230076,0.4105554864926648,0.726041185595799,0.4490850244383527,0.442885723710414,0.4731621903423375,0.88082016,0.5031898681383977,0.39435365583537313,0.5954124348659623,0.355873817118554,0.88416654,0.3368713541596689,0.5614748180969509,0.007304427,0.375331677454965,0.3246433319948025,0.014439768,0.7606221,0.26123099355279444,0.39435365583537313,0,0.6360014126327584,0.5578774289257741,0
376833,POLX-USD,2024-08-06,1.0820266652444843e-05,0.47992480726765174,0.98230076,0.3901003999125782,0.8967405540711458,0.4194681413214695,0.43026473685413313,0.46733679351694063,0.88082016,0.4774441971427267,0.3649426588048362,0.810249198236796,0.3574168574115943,0.88416654,0.1910672417043685,0.6827699671396348,0.007304427,0.39015593652922415,0.36932687520178165,0.014439768,0.686429,0.24637987820766258,0.3649426588048362,0,0.6715464024929293,0.5574773898854887,0
511549,VSYS-USD,2024-08-06,0.000462734024040401,0.48470083679368126,0.98230076,0.4105554864926648,0.7024267488858592,0.4490850244383527,0.442885723710414,0.4731621903423375,0.88082016,0.5031898681383977,0.39435365583537313,0.5750649114773088,0.355873817118554,0.88416654,0.2266221544209595,0.5257866624683242,0.007304427,0.375331677454965,0.3246433319948025,0.014439768,0.7606221,0.2450480991930973,0.39435365583537313,0,0.6313557295862212,0.549654356502232,0
542506,XNO-USD,2024-08-06,0.77870112657547,0.584230999392764,0.9665936,0.4977662261989263,0.5461763467097379,0.4401922407514513,0.49187611039145557,0.5863614926739927,0.8884639,0.395820455899151,0.36823088780553886,0.3922491513090681,0.4886686646686647,0.8849005,0.35536085717527705,0.38622970642204874,0.008641163,0.3849536701325495,0.3059267566464219,0.0050832243,0.77570707,0.24415924298253944,0.36823088780553886,0,0.6363639773475231,0.5448719869089855,0
408906,RPL-USD,2024-08-06,11.543610572814941,0.6101425907254078,0.9738722,0.5660608408189678,0.5265627394928203,0.5325744398498269,0.6258214289617743,0.6135879051504053,0.8820503,0.32800933667781507,0.3640096178523375,0.38405239093559607,0.6109977624714465,0.87359023,0.30950749037772707,0.35664743980887925,0.024662722,0.3618436355311356,0.24730002226968753,0.014797944,0.66995734,0.2162529074598018,0.3640096178523375,0,0.6741993248415032,0.5448918826272695,0
319615,NAKA-USD,2024-08-06,0.7347011566162109,0.5662256730685175,0.9630616,0.4987405302071203,0.36238784542056096,0.49494696805029625,0.5462360943617337,0.6007937532239003,0.9135841,0.4869841131091131,0.41869793915656106,0.2525588559847317,0.4437652026336237,0.8849005,0.4621638397433325,0.26774486324514046,0.008641163,0.5007512023744899,0.4744257738521508,0.0050832243,0.81214345,0.3258094220869139,0.41869793915656106,0,0.6048289379615541,0.5458279898605207,0
405319,RLC-USD,2024-08-06,1.3314648866653442,0.6089654622982794,0.9665936,0.5464068127365717,0.5409889130848166,0.44830040007578714,0.6015391695545147,0.5964401362526365,0.8753347,0.31964880831728665,0.40219612578884534,0.38904758557524344,0.5190128482628483,0.8849005,0.3127562524642175,0.37114428560741725,0.010088306,0.3725764874745138,0.1958640415837069,0.009942608,0.77570707,0.20541020259529147,0.40219612578884534,0,0.6599765136236538,0.5460798000010503,0
18248,ALEPH-USD,2024-08-06,0.12478285282850266,0.5846597679925851,0.9840237,0.4386091618580384,0.7711317814850533,0.4303518727860834,0.4873017113605348,0.5892418068043069,0.8477629,0.34725988633906346,0.31571378866927513,0.6228239671808176,0.4372652356415515,0.88416654,0.14053209845784054,0.5454701751231177,0.007304427,0.26348124791874794,0.21918721840688365,0.014439768,0.6437221,0.16792280909394353,0.31571378866927513,0,0.6675548238866088,0.5466196794992173,0
17299,AKT-USD,2024-08-06,2.464043617248535,0.5808346457464103,0.9625562,0.5467943740057118,0.7521394926922076,0.4607415266983277,0.6011954299607751,0.5638586899211898,0.8868635,0.37056037018537036,0.40634192253650947,0.6163251837063289,0.5718366910866912,0.87737584,0.2428945346035654,0.5521208867677366,0.010231861,0.3350694652569652,0.2171815574012226,0.00820875,0.62605816,0.19942397492750225,0.40634192253650947,0,0.709167294437354,0.5467006205921906,0
278181,LQTY-USD,2024-08-06,0.6121810674667358,0.5293438160194779,0.9665936,0.445996222509805,0.5562145735509038,0.4871939687705943,0.49131027100208685,0.5523668027878554,0.8884639,0.4916912172794526,0.4063719173079931,0.4347746124197324,0.44462496980144045,0.8849005,0.30414601516387574,0.33552849187029665,0.008641163,0.4602249972249972,0.4586401982520404,0.0055318875,0.81308866,0.29290116138093614,0.4063719173079931,0,0.6246848423775088,0.5482219459687558,0
536010,XDEFI-USD,2024-08-06,0.06987324357032776,0.564435586472351,0.9460812,0.5302652516042609,0.6788281756052159,0.45447318130212866,0.4035338395264866,0.454469363969364,0.90757865,0.2803134141363042,0.30071280924957394,0.512738368290007,0.5131108112191873,0.8043261,0.22498671599412182,0.4620461712659922,0.004041055,0.27855782999519607,0.22699127546094072,0.022991765,0.8254342,0.17495991247044104,0.30071280924957394,0,0.6494283388142127,0.5482878582883082,0
187788,GAFI-USD,2024-08-06,3.063781499862671,0.5943800082786149,0.98358095,0.5768982608309607,0.49969175499860935,0.4742416440508547,0.5830326760480211,0.5920803571428572,0.9080469,0.3155679169863953,0.34418904076369194,0.34854500086280377,0.5714986818736819,0.79806733,0.3357021000910472,0.3552210685009352,0.010088306,0.3433457722832723,0.19866141088107617,0.015830066,0.77570707,0.20401819207937436,0.34418904076369194,0,0.6552041549509009,0.5489212219351702,0
329790,NMR-USD,2024-08-06,11.531386375427246,0.5966581278198924,0.9762356,0.5645126700355029,0.5593653146448334,0.5188656311748419,0.6106924607078059,0.6035092615717617,0.8820503,0.3190245991930775,0.33219084451549574,0.3987529145495015,0.6338854303591145,0.87359023,0.2861976152890332,0.37936441756810646,0.014672166,0.3593848998223998,0.24577088474055003,0.0166742,0.69149905,0.20943595013714705,0.33219084451549574,0,0.6787483160958308,0.5491655546860507,0
18914,ALEX-USD,2024-08-06,0.09846682101488113,0.5361542444970888,0.98230076,0.41694239125456956,0.5368996292790752,0.44345371130703953,0.5121569296286788,0.5907754382055853,0.88082016,0.5134330138815434,0.38731718087242756,0.40834790320300574,0.38214396363870046,0.88416654,0.33624562915232364,0.4129070969241686,0.007304427,0.40480442692771457,0.36032589066420334,0.014439768,0.7606221,0.2746291765915013,0.38731718087242756,0,0.6134240894416382,0.5492421566155826,0
237738,IOTA-USD,2024-08-06,0.12601757049560547,0.5477218435646879,0.98230076,0.41985003916221736,0.5700174934283494,0.4567291123765582,0.5215497867715359,0.5996643270944741,0.88082016,0.51146623066476,0.36382465755831384,0.44124335775724727,0.3900926815874184,0.88416654,0.4025718685683915,0.3901450523733509,0.007304427,0.38176230238558995,0.3790856725489853,0.014439768,0.7606221,0.2828872852761054,0.36382465755831384,0,0.6238433781607278,0.549903571454287,0
481903,TUSD-USD,2024-08-06,1.0006293058395386,0.5511532001890161,0.9389078,0.6429545196507643,0.7500419675418349,0.5571118226315596,0.5669457486957488,0.5153090429522318,0.85888624,0.3612619358625552,0.41979965410406583,0.6438364360328975,0.5855011100011099,0.8831644,0.223146846895073,0.5860568178633185,0.009334908,0.37505661332131923,0.34786285241340004,0.062046606,0.56804276,0.23463073027323886,0.41979965410406583,0,0.7140912017688152,0.5568161835096681,0
285482,LYM-USD,2024-08-06,0.0021335510537028313,0.6076790461000984,0.989926,0.5341161425433871,0.6411482573497285,0.5166172185514291,0.47426452224246346,0.4660450868575869,0.82168627,0.298101427365976,0.3248617493617494,0.5231364177340009,0.5273034189382654,0.7571284,0.31781338366849704,0.5172046019320512,0.006585085,0.3164501959063109,0.23182439117563536,0.017354354,0.7003312,0.19894493317888332,0.3248617493617494,0,0.6526097293117621,0.5506412093976509,0
307501,MNW-USD,2024-08-06,0.4618645906448364,0.5568923397351841,0.9229468,0.48769255040914045,0.6810925398578405,0.49899458709791533,0.5462360943617337,0.6082937532239003,0.9135841,0.49860316072816074,0.4283453911198026,0.5419682033682562,0.44158333015453755,0.8849005,0.24345748672730844,0.46496727643561214,0.00992409,0.4970984245967122,0.4439972024235794,0.014439768,0.63916165,0.2913664604202517,0.4283453911198026,0,0.66137694907818,0.5512473885922619,0
249546,KAVA-USD,2024-08-06,0.30080315470695496,0.5696266054694499,0.98230076,0.5162871094448761,0.386421299450159,0.527580483227929,0.569391577767217,0.6081899681201152,0.88082016,0.5300412343504449,0.423945536679193,0.2750864184634116,0.4129771030483106,0.88416654,0.5386304566876946,0.2992676893626957,0.007304427,0.47084202821531584,0.45494084270562596,0.014439768,0.7606221,0.33610983440321074,0.423945536679193,0,0.6107967184004006,0.5514759623466694,0
549150,XTZ-USD,2024-08-06,0.6430879235267639,0.5748976660594307,0.9665936,0.4953495595322596,0.6342561919995057,0.4330493836085942,0.49187611039145557,0.5863614926739927,0.8884639,0.3845825408087768,0.36223088780553886,0.46276136204040047,0.49359912430191066,0.8849005,0.27598043583774573,0.42806824381580927,0.008641163,0.37162033679921613,0.28692675664642187,0.0050832243,0.77570707,0.2248637353387952,0.36223088780553886,0,0.652511197391985,0.5524416609617415,0
426234,SHRAP-USD,2024-08-06,12.533581733703613,0.6101425907254078,0.9738722,0.5660608408189678,0.6157413390145197,0.5325744398498269,0.6169325400728853,0.6241007256632259,0.9172429,0.33298802465650307,0.3640096178523375,0.4587758985721129,0.6148310958047799,0.87359023,0.28661425455044415,0.4100644613491971,0.024662722,0.3618436355311356,0.23191492125958654,0.014797944,0.6429686,0.21100391520726547,0.3640096178523375,0,0.6947049017914059,0.5529353652346743,0
