;Symbol;Date;Close;Models;Probability;model;percent_correct_entries;simulate_variation;reached_target
4356;AUCTION-USD;2024-08-24;17,19911003112793;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,18309859154929578;0,051946170597870614;False
5784;DOGE-USD;2024-08-24;0,11050715297460556;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,09375;0,04534002711411048;False
5701;AIOZ-USD;2024-08-24;0,49286869168281555;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;0,04038408204418753;False
4787;POND-USD;2024-08-24;0,015624147839844227;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,0;0,03729964153322839;False
4790;MAN-USD;2024-08-24;0,02668944001197815;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,25;0,030813198493003333;False
5974;MOBILE-USD;2024-08-24;0,0013132550520822406;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,3225806451612903;0,029721787281191462;False
4797;TT-USD;2024-08-24;0,0034804614260792732;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,0;0,027231013942392718;False
5799;SHR-USD;2024-08-24;0,001550912857055664;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,35714285714285715;0,024110202237220293;False
4440;ETH-USD;2024-08-24;2773,579345703125;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,1875;0,01483035609769928;False
6133;DREAMS-USD;2024-08-24;0,000324209249811247;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,3333333333333333;0,00972388534058243;False
4813;PUNDIX-USD;2024-08-24;0,44577619433403015;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,2222222222222222;0,007575522383185544;False
5781;MXC-USD;2024-08-24;0,007986707612872124;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,24;0,005245932157232528;False
1990;ORDI-USD;2024-08-24;35,620113372802734;rf_pb_10P_30d;0,53;rf_pb_10P_30d;0,3939393939393939;0,0006043713461062769;False
6157;MOG-USD;2024-08-24;1,2366413102427032e-06;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;0,0;False
6127;NOM-USD;2024-08-24;0,02900480292737484;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,433151834084366;False
4825;VR-USD;2024-08-24;0,00782722793519497;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,0;-0,3599634390140161;False
5971;LBP-USD;2024-08-24;0,0002486884477548301;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,32281060958475066;False
5972;STORE-USD;2024-08-24;0,005611446686089039;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,3131297223889977;False
5770;XWG-USD;2024-08-24;0,0004534366598818451;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,30351634642732606;False
5723;IRL-USD;2024-08-24;0,0125697897747159;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,2851987567722542;False
4792;SUKU-USD;2024-08-24;0,07195914536714554;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,0;-0,27574701094576304;False
4779;ANKR-USD;2024-08-24;0,0278786588460207;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,0;-0,262959911737913;False
5725;ARKER-USD;2024-08-24;0,00014837045455351472;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,2564054706466995;False
6137;TENET-USD;2024-08-24;0,006716222036629915;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,17567567567567569;-0,2561865451910279;False
5780;EOSC-USD;2024-08-24;0,0011532165808603168;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,2214610531321672;False
5849;OMG-USD;2024-08-24;0,25551915168762207;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,22112655035701706;False
6115;BEAT-USD;2024-08-24;0,0021281950175762177;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,21835767329591121;False
5792;1CAT-USD;2024-08-24;0,0025427797809243202;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,21134862752456599;False
5802;SPA-USD;2024-08-24;0,007740509696304798;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,2068349921516626;False
5772;OAS-USD;2024-08-24;0,03519853577017784;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,1979709987991456;False
1983;ILV-USD;2024-08-24;48,600467681884766;rf_pb_10P_30d;0,53;rf_pb_10P_30d;0,09523809523809523;-0,19462626476386524;False
5803;HEART-USD;2024-08-24;0,009168176911771297;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,19374853345200782;False
6038;BLUR-USD;2024-08-24;0,19449377059936523;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,037037037037037035;-0,18713791015253703;False
5786;SUIP-USD;2024-08-24;0,030532540753483772;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,15942922898552728;False
2517;SFUND-USD;2024-08-24;1,3453810214996338;rf_pb_20N_30d;0,53;rf_pb_20N_30d;0,4230769230769231;-0,14812028106873204;False
5815;ACQ-USD;2024-08-24;0,007640593685209751;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,14756653769884792;False
4798;CGPT-USD;2024-08-24;0,14179624617099762;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,0;-0,14705206877937554;False
6129;OLT-USD;2024-08-24;0,0010841450421139598;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,07692307692307693;-0,14598082449918773;False
5804;WOMBAT-USD;2024-08-24;0,000556088169105351;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,14551026907035577;False
5800;UNB-USD;2024-08-24;0,0004867448005825281;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,14285714285714285;-0,13506999211629137;False
1992;QUICK-USD;2024-08-24;41,22231674194336;rf_pb_10P_30d;0,53;rf_pb_10P_30d;0,0;-0,12597167777256588;False
5797;FLAME-USD;2024-08-24;0,0279699694365263;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,15384615384615385;-0,11074080612319344;False
5774;IDEA-USD;2024-08-24;0,0011400246294215322;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,3;-0,10786878326998083;False
5996;WLKN-USD;2024-08-24;0,0011266723740845919;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,1320754716981132;-0,10267877579790897;False
4402;KCS-USD;2024-08-24;8,652151107788086;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,0;-0,10099373178284338;False
4800;ELF-USD;2024-08-24;0,4128248691558838;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,0;-0,09886035923195431;False
5724;GARI-USD;2024-08-24;0,00728404289111495;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,09433962264150944;-0,09835737827208779;False
5779;BIGTIME-USD;2024-08-24;0,09085755795240402;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,1568627450980392;-0,09699897476216571;False
6125;HAKA-USD;2024-08-24;0,0021234338637441397;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,25;-0,0939277557857821;False
5944;SAND-USD;2024-08-24;0,29792654514312744;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,09241591280723992;False
5704;VANRY-USD;2024-08-24;0,11108072847127914;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,09031675822905924;False
5775;ALEX-USD;2024-08-24;0,11872024089097977;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,36923076923076925;-0,0826737324288098;False
1917;LPT-USD;2024-08-24;15,255571365356445;rf_pb_10P_30d;0,53;rf_pb_10P_30d;0,2;-0,07970293772469882;False
5783;CRV-USD;2024-08-24;0,33924004435539246;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,02857142857142857;-0,0761222141271376;False
5945;MANA-USD;2024-08-24;0,31217244267463684;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,07607160668785885;False
5948;BOBA-USD;2024-08-24;0,22453303635120392;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,029850746268656716;-0,07205594365178526;False
5773;HTR-USD;2024-08-24;0,039238590747117996;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,09302325581395349;-0,07093781485229672;False
5791;DAG-USD;2024-08-24;0,026419484987854958;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,05405405405405406;-0,07050364899200869;False
6053;SXP-USD;2024-08-24;0,2412567138671875;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,014285714285714285;-0,06750314620840774;False
5808;NGL-USD;2024-08-24;0,050144411623477936;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,19047619047619047;-0,06461875925491616;False
5776;XYM-USD;2024-08-24;0,016485704109072685;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,0639772652549522;False
7321;CTC-USD;2024-08-24;0,4485510289669037;rf_pb_20P_30d;0,53;rf_pb_20P_30d;0,0;-0,05701771695063584;False
5947;MLK-USD;2024-08-24;0,23940181732177734;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,08641975308641975;-0,05380881066133211;False
5966;CEEK-USD;2024-08-24;0,031666066497564316;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0625;-0,05191763584499654;False
5782;OGV-USD;2024-08-24;0,008419363759458065;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,051805720417828695;False
5796;CIRUS-USD;2024-08-24;0,007583858910948038;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,2857142857142857;-0,04756955535870507;False
6130;ODDZ-USD;2024-08-24;0,007180750370025635;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,04755827023348047;False
6019;SEI-USD;2024-08-24;0,3598417341709137;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,0;-0,047453260351532814;False
4884;XAVA-USD;2024-08-24;0,47176891565322876;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,16;-0,042940741616396556;False
4342;MKR-USD;2024-08-24;2149,08837890625;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,11904761904761904;-0,04092324300864361;False
4788;REVV-USD;2024-08-24;0,00632803700864315;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,08333333333333333;-0,04049134130095676;False
4796;DGB-USD;2024-08-24;0,007743234746158123;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,047619047619047616;-0,037373631210030976;False
5788;DVPN-USD;2024-08-24;0,0010922412620857358;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,13333333333333333;-0,035537338215830765;False
5778;OOE-USD;2024-08-24;0,008861924521625042;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,2222222222222222;-0,028618424846840376;False
5807;GHX-USD;2024-08-24;0,08500193059444427;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,2222222222222222;-0,02645607503194579;False
5946;BICO-USD;2024-08-24;0,2684718668460846;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,3333333333333333;-0,020852786258630546;False
2011;QKC-USD;2024-08-24;0,010720339603722095;rf_pb_10P_30d;0,53;rf_pb_10P_30d;0,25153374233128833;-0,019927207547766976;False
6128;DPET-USD;2024-08-24;0,04105633124709129;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,2;-0,019456442297167656;False
4848;POLYX-USD;2024-08-24;0,24994373321533203;rf_pb_25P_30d;0,53;rf_pb_25P_30d;0,125;-0,013386081893150959;False
2572;BOND-USD;2024-08-24;1,9856442213058472;rf_pb_20N_30d;0,53;rf_pb_20N_30d;0,39655172413793105;-0,012019507150982682;False
5712;FLOKI-USD;2024-08-24;0,00015128230734262615;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,11538461538461539;-0,007724982226703699;False
6126;HYVE-USD;2024-08-24;0,010206934995949268;rf_pb_15P_30d;0,53;rf_pb_15P_30d;0,3076923076923077;-0,002455871622239906;False
2295;COMBO-USD;2024-08-24;0,4626862704753876;rf_pb_10P_30d;0,529;rf_pb_10P_30d;0,0;-0,08808065587128723;False
640;MKR-USD;2024-08-24;2149,08837890625;Xv_pb_10N_30d;0,5275417566299438;Xv_pb_10N_30d;0,045454545454545456;0,4748254057210476;False
4954;ORCA-USD;2024-08-24;2,200206756591797;Xv_pb_10P_30d;0,5268752574920654;Xv_pb_10P_30d;0,27044025157232704;-0,059692611731486676;False
1333;DCR-USD;2024-08-24;11,664234161376953;Xv_pb_25P_30d;0,5231135487556458;Xv_pb_25P_30d;0,14285714285714285;-0,05188633768488313;False
1314;ICP-USD;2024-08-24;8,633596420288086;Xv_pb_25P_30d;0,5231135487556458;Xv_pb_25P_30d;0,08333333333333333;-0,025421774297812286;False
5993;POLS-USD;2024-08-24;0,2621100842952728;rf_pb_15P_30d;0,5228571428571428;rf_pb_15P_30d;0,0;-0,2881082807322313;False
6110;FRM-USD;2024-08-24;0,020249545574188232;rf_pb_15P_30d;0,5211111111111112;rf_pb_15P_30d;0,19672131147540983;-0,06867085021028198;False
5753;MONI-USD;2024-08-24;0,005983938928693533;rf_pb_15P_30d;0,5211111111111112;rf_pb_15P_30d;0,3157894736842105;-0,003773375807565787;False
1345;ZEC-USD;2024-08-24;40,08528137207031;Xv_pb_25P_30d;0,5202250480651855;Xv_pb_25P_30d;0,2696629213483146;0,1251434106344968;False
4423;BOND-USD;2024-08-24;1,9856442213058472;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,3333333333333333;0,14657812098364956;False
6138;TARA-USD;2024-08-24;0,0035648364573717117;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,4375;0,13502443070796252;False
4484;SWFTC-USD;2024-08-24;0,0034317639656364918;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,3;0,1255553131346678;False
5748;REEF-USD;2024-08-24;0,0007431138074025512;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,24324324324324326;0,08202306949138691;False
5695;AAVE-USD;2024-08-24;137,2998046875;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,2571428571428571;0,07373307001289531;False
5691;DASH-USD;2024-08-24;26,507352828979492;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,3333333333333333;0,06678728034789817;False
4720;EVER-USD;2024-08-24;0,057658642530441284;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,22857142857142856;0,0648818964244105;False
2578;CVX-USD;2024-08-24;2,330660104751587;rf_pb_20N_30d;0,52;rf_pb_20N_30d;0,1095890410958904;0,0608695431629923;False
5970;XYO-USD;2024-08-24;0,005485099274665117;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,125;0,0578385659798424;False
4389;PLU-USD;2024-08-24;2,7913119792938232;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,18181818181818182;0,04181198181915203;False
5689;QNT-USD;2024-08-24;69,67109680175781;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,46153846153846156;0,04166617000874462;False
4732;CEEK-USD;2024-08-24;0,031666066497564316;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,29411764705882354;0,030863979734758285;False
6151;WOOP-USD;2024-08-24;0,00200835894793272;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,08695652173913043;0,028192938687041178;False
5961;KLV-USD;2024-08-24;0,0021900287829339504;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,14754098360655737;0,024668354801721956;False
2040;BURGER-USD;2024-08-24;0,48601680994033813;rf_pb_10P_30d;0,52;rf_pb_10P_30d;0,31343283582089554;0,022201490277781764;False
2026;SYS-USD;2024-08-24;0,1419135332107544;rf_pb_10P_30d;0,52;rf_pb_10P_30d;0,22641509433962265;0,016568895335523574;False
4337;ORCA-USD;2024-08-24;2,200206756591797;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;0,01266296077658751;False
5662;BNB-USD;2024-08-24;577,1387329101562;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;0,009690079604589528;False
2593;EWT-USD;2024-08-24;1,5900567770004272;rf_pb_20N_30d;0,52;rf_pb_20N_30d;0,19230769230769232;0,0012708523254092632;False
5969;BTT-USD;2024-08-24;9,551233688398497e-07;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;0,0;False
4738;STORE-USD;2024-08-24;0,005611446686089039;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,3946867900428475;False
6149;JAM-USD;2024-08-24;7,114468462532386e-05;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,38331482106676446;False
4737;LBP-USD;2024-08-24;0,0002486884477548301;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,3738168384859153;False
6147;DOCK-USD;2024-08-24;0,00199540751054883;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,3445298751980968;False
4734;DAPPX-USD;2024-08-24;0,004659941885620356;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,03225806451612903;-0,2986661501873537;False
4740;MOBILE-USD;2024-08-24;0,0013132550520822406;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,25869799587187836;False
4427;GNS-USD;2024-08-24;2,785982847213745;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,25157058606394755;False
4396;UMA-USD;2024-08-24;2,3571279048919678;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,250922354842148;False
6143;ID-USD;2024-08-24;0,050279829651117325;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,23787306504516267;False
4862;OVR-USD;2024-08-24;0,15900491178035736;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,23591597106082354;False
5982;BONDLY-USD;2024-08-24;0,002416917821392417;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,22431362896303925;False
4474;CREDI-USD;2024-08-24;0,015499312430620193;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,03225806451612903;-0,21095122023808016;False
4760;MMM-USD;2024-08-24;8,367492409888655e-05;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,038461538461538464;-0,2033499399224103;False
4355;FTT-USD;2024-08-24;1,4844725131988525;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,20222267312592135;False
5746;EQX-USD;2024-08-24;0,0029036658816039562;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,19445829326410333;False
2389;KAVA-USD;2024-08-24;0,3676546514034271;rf_pb_10P_30d;0,52;rf_pb_10P_30d;0,0;-0,18336355216995767;False
6091;KAVA-USD;2024-08-24;0,3676546514034271;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,16961403140339537;False
4435;UNFI-USD;2024-08-24;3,30587100982666;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,16445282478881637;False
2474;BCH-USD;2024-08-24;358,9477844238281;rf_pb_20N_30d;0,52;rf_pb_20N_30d;0,0;-0,16298665999007497;False
4529;PRE-USD;2024-08-24;0,012170257046818733;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,045454545454545456;-0,16046178945220535;False
2025;LMR-USD;2024-08-24;0,028095941990613937;rf_pb_10P_30d;0,52;rf_pb_10P_30d;0,10526315789473684;-0,15974932469939934;False
2028;NWC-USD;2024-08-24;0,09268396347761154;rf_pb_10P_30d;0,52;rf_pb_10P_30d;0,0625;-0,15651356379148978;False
4470;VANRY-USD;2024-08-24;0,11108072847127914;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,14977813438498686;False
2497;AGLD-USD;2024-08-24;0,9302738904953003;rf_pb_20N_30d;0,52;rf_pb_20N_30d;0,3333333333333333;-0,14556676086810233;False
5978;NYM-USD;2024-08-24;0,08196958154439926;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,14398615065399067;False
7269;KNC-USD;2024-08-24;0,4991517961025238;rf_pb_20P_30d;0,52;rf_pb_20P_30d;0,0;-0,1401626651007319;False
2591;GAFI-USD;2024-08-24;3,3709447383880615;rf_pb_20N_30d;0,52;rf_pb_20N_30d;0,4666666666666667;-0,12306283252344595;False
4414;GAS-USD;2024-08-24;3,7427122592926025;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,11680619104679152;False
2564;HAPI-USD;2024-08-24;10,15998649597168;rf_pb_20N_30d;0,52;rf_pb_20N_30d;0,35;-0,11313011183044523;False
5844;GLMR-USD;2024-08-24;0,1844770759344101;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,013513513513513514;-0,10303420024829467;False
4801;KNC-USD;2024-08-24;0,4991517961025238;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,1002241962109973;False
5729;CWEB-USD;2024-08-24;0,0037435097619891167;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,13953488372093023;-0,09787738373051091;False
5977;MV-USD;2024-08-24;0,013579159043729305;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,14084507042253522;-0,09017555290036014;False
6148;SHILL-USD;2024-08-24;0,0017701763426885009;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,10810810810810811;-0,08943902295245189;False
6087;CTC-USD;2024-08-24;0,4485510289669037;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,0886001125468153;False
4863;CSPR-USD;2024-08-24;0,014090434648096561;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,0830647503453107;False
5747;VRTX-USD;2024-08-24;0,09624120593070984;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0967741935483871;-0,07814915085515842;False
6088;STRAX-USD;2024-08-24;0,051723379641771317;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,077930227388662;False
5744;DFYN-USD;2024-08-24;0,009513642638921738;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,07614140341150018;False
4717;WRX-USD;2024-08-24;0,15818674862384796;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,07456836050028322;False
4718;LUNC-USD;2024-08-24;9,344004502054304e-05;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,08695652173913043;-0,07190465169611462;False
6150;SCPT-USD;2024-08-24;0,009580891579389572;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,0;-0,047197712972075576;False
6139;BLOK-USD;2024-08-24;0,0006332137272693217;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,1111111111111111;-0,045200191730413515;False
1895;XRP-USD;2024-08-24;0,6029919981956482;rf_pb_10P_30d;0,52;rf_pb_10P_30d;0,05263157894736842;-0,043975313119316836;False
5745;STND-USD;2024-08-24;0,014515968039631844;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,13636363636363635;-0,03907387934882267;False
2419;CHR-USD;2024-08-24;0,2582777142524719;rf_pb_10P_30d;0,52;rf_pb_10P_30d;0,3136094674556213;-0,036066167111934;False
6154;ADA-USD;2024-08-24;0,3876495957374573;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,02702702702702703;-0,03189077964712826;False
5749;REV3L-USD;2024-08-24;0,007456519175320864;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,1;-0,030849578768974425;False
4617;AERGO-USD;2024-08-24;0,0987720936536789;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,05263157894736842;-0,029725021760479746;False
4526;LITH-USD;2024-08-24;0,0007544099353253841;rf_pb_25P_30d;0,52;rf_pb_25P_30d;0,0;-0,025875793826344702;False
6008;ROSE-USD;2024-08-24;0,06623341143131256;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,17647058823529413;-0,02533725904362454;False
5975;ERTHA-USD;2024-08-24;0,0008228903170675039;rf_pb_15P_30d;0,52;rf_pb_15P_30d;0,14583333333333334;-0,020292439742178394;False
1661;WHALE-USD;2024-08-24;0,469144731760025;Xv_pb_25P_30d;0,5197994709014893;Xv_pb_25P_30d;0,3225806451612903;0,1699423471522801;False
1377;CELO-USD;2024-08-24;0,52232426404953;Xv_pb_25P_30d;0,5197994709014893;Xv_pb_25P_30d;0,16352201257861634;0,0004089997705796694;False
1799;XAVA-USD;2024-08-24;0,47176891565322876;Xv_pb_25P_30d;0,5197994709014893;Xv_pb_25P_30d;0,07142857142857142;-0,11906245566154484;False
703;VAI-USD;2024-08-24;1,0007227659225464;Xv_pb_10N_30d;0,5151254534721375;Xv_pb_10N_30d;0,0;0,0007151339964480031;False
702;USDD-USD;2024-08-24;1,0014657974243164;Xv_pb_10N_30d;0,5151254534721375;Xv_pb_10N_30d;0,0;0,00028660991799884155;False
685;USDP-USD;2024-08-24;1,0003961324691772;Xv_pb_10N_30d;0,5151254534721375;Xv_pb_10N_30d;0,0;0,0002525259867898868;False
5847;VEGA-USD;2024-08-24;0,19229307770729065;rf_pb_15P_30d;0,5128571428571429;rf_pb_15P_30d;0,0;-0,22891205576210155;False
6169;BMX-USD;2024-08-24;0,35111889243125916;rf_pb_15P_30d;0,5128571428571429;rf_pb_15P_30d;0,0;-0,11244864298058246;False
6163;TOWER-USD;2024-08-24;0,0018490082584321499;rf_pb_15P_30d;0,5111111111111112;rf_pb_15P_30d;0,2;-0,3248805427660935;False
2586;TIME-USD;2024-08-24;17,524314880371094;rf_pb_20N_30d;0,51;rf_pb_20N_30d;0,0;0,4141156553509396;False
4442;GAFI-USD;2024-08-24;3,3709447383880615;rf_pb_25P_30d;0,51;rf_pb_25P_30d;0,3333333333333333;0,21807781716441998;False
4768;ALEPH-USD;2024-08-24;0,17812950909137726;rf_pb_25P_30d;0,51;rf_pb_25P_30d;0,5238095238095238;0,19948060013638105;False
6935;AIOZ-USD;2024-08-24;0,49286869168281555;rf_pb_20P_30d;0,51;rf_pb_20P_30d;0,42857142857142855;0,14475726020796692;False
4525;RSR-USD;2024-08-24;0,006415227893739939;rf_pb_25P_30d;0,51;rf_pb_25P_30d;0,2692307692307692;0,1330522879711204;False
4819;SXP-USD;2024-08-24;0,2412567138671875;rf_pb_25P_30d;0,51;rf_pb_25P_30d;0,21875;0,13188283946982993;False
5835;MEME-USD;2024-08-24;0,01256684772670269;rf_pb_15P_30d;0,51;rf_pb_15P_30d;0,3469387755102041;0,1309923971504768;False
5999;XDB-USD;2024-08-24;0,0003405938041396439;rf_pb_15P_30d;0,51;rf_pb_15P_30d;0,2926829268292683;0,1172100677785522;False
4472;AMB-USD;2024-08-24;0,008864786475896835;rf_pb_25P_30d;0,51;rf_pb_25P_30d;0,30434782608695654;0,11254355213620408;False
4770;AUDIO-USD;2024-08-24;0,1498313546180725;rf_pb_25P_30d;0,51;rf_pb_25P_30d;0,3333333333333333;0,10502448890245154;False
5763;PRE-USD;2024-08-24;0,012170257046818733;rf_pb_15P_30d;0,51;rf_pb_15P_30d;0,35135135135135137;0,10015323552372335;False
4903;TENET-USD;2024-08-24;0,006716222036629915;rf_pb_25P_30d;0,51;rf_pb_25P_30d;0,39285714285714285;0,09257171413335658;False
5836;ADX-USD;2024-08-24;0,15824443101882935;rf_pb_15P_30d;0,51;rf_pb_15P_30d;0,30303030303030304;0,0923617903475297;False
4777;USTC-USD;2024-08-24;0,021147487685084343;rf_pb_25P_30d;0,51;rf_pb_25P_30d;0,3269230769230769;0,07687878526264146;False
6023;SWASH-USD;2024-08-24;0,006935144774615765;rf_pb_15P_30d;0,51;rf_pb_15P_30d;0,16666666666666666;0,07479028193387174;False
5811;ACH-USD;2024-08-24;0,021394342184066772;rf_pb_15P_30d;0,51;rf_pb_15P_30d;0,2222222222222222;0,052530547843706095;False
5823;VET-USD;2024-08-24;0,025441758334636688;rf_pb_15P_30d;0,51;rf_pb_15P_30d;0,17391304347826086;0,04730946077568621;False
4868;CETUS-USD;2024-08-24;0,06929220259189606;rf_pb_25P_30d;0,51;rf_pb_25P_30d;0,0;0,04428544106763184;False
