name_file,name_model,target,version,date_add,true_negative,false_positive,false_negative,true_positive,accuracy,precision,recall,auc_roc,f1_score
random_forest_v1.0_bl_target_15P_15d,rf_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-04,84446,27798,6646,20921,0.7536388410067877,0.42942178616145654,0.7589146443211086,0.8384156524341607,0.5484885824397662
XGB_v1.0_bl_target_15P_15d,Xv_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-04,79267,32977,7847,19720,0.7080058078405848,0.37421485094028123,0.7153480610875322,0.7850069305829198,0.4913784511113326
logistic_regression_v1.0_bl_target_20P_15d,lr_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-04,71132,47123,6016,15540,0.6199226098089564,0.24799323364664955,0.72091297086658,0.715646864072806,0.3690378655647776
random_forest_v1.0_bl_target_20P_15d,rf_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-04,88875,29380,5311,16245,0.7518721702870304,0.35605479452054795,0.7536184820931527,0.8375305110055147,0.48361888033819084
XGB_v1.0_bl_target_20P_15d,Xv_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-04,84150,34105,5919,15637,0.7137278182689488,0.31436210847975554,0.7254128780849879,0.7936424249300572,0.43863782995315437
logistic_regression_v1.0_bl_target_25P_15d,lr_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-04,88722,34020,6350,10719,0.7112530487586813,0.2395896197948099,0.6279805495342433,0.7272971982471124,0.34684830442661146
random_forest_v1.0_bl_target_25P_15d,rf_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-04,93357,29385,4027,13042,0.7610202344593773,0.30739859052018764,0.7640752240904564,0.8433755607828612,0.4384160279682668
XGB_v1.0_bl_target_25P_15d,Xv_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-04,89071,33671,4601,12468,0.726259021107066,0.27022692299356293,0.7304470091979612,0.8053312883281498,0.39450702442728774
logistic_regression_v1.0_bl_target_10P_30d,lr_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-04,64568,33906,11352,29985,0.6762915650413773,0.46931492698502136,0.7253792002322375,0.7518175032246159,0.569905348386361
random_forest_v1.0_bl_target_10P_30d,rf_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-04,78058,20416,8781,32556,0.7911680769038202,0.6145888393868458,0.787575295739894,0.8767275710340499,0.6904113075104178
XGB_v1.0_bl_target_10P_30d,Xv_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-04,73820,24654,10906,30431,0.74565663645922,0.5524371425978034,0.7361685656917532,0.8245015164813707,0.6312044968990479
logistic_regression_v1.0_bl_target_15P_30d,lr_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-04,73523,31040,10916,24332,0.6999091630844497,0.43942786968142744,0.6903086699954607,0.7551896651654284,0.5370116971970867
random_forest_v1.0_bl_target_15P_30d,rf_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-04,82398,22165,7487,27761,0.7879136834726881,0.5560429435564636,0.7875907852927826,0.8746584291593473,0.6518655927865311
XGB_v1.0_bl_target_15P_30d,Xv_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-04,78378,26185,9115,26133,0.7475162898484382,0.4995030391069995,0.7414037675896504,0.828320322361763,0.5968754996231413
